#timestamp [ns],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
61713552499952,-0.0176377371,-0.1177700087,-0.3973240852,0.2403248847,-0.2007937580,-0.5127801895,0.7993636727,-0.0681909919,-0.2677232623,-0.3262553215,0.8770359159,-0.1382293850,0.4051313400,-0.2181039900
61713559330464,-0.0176288001,-0.1164415851,-0.3970552385,0.2419607788,-0.2015864849,-0.5132300258,0.7983813286,-0.0685258433,-0.2674043775,-0.3264853954,0.8766439557,-0.1375731379,0.4058120847,-0.2188279480
61713567167151,-0.0179327801,-0.1167014390,-0.3976519108,0.2434653342,-0.2025939226,-0.5137119293,0.7973583937,-0.0686766133,-0.2671731412,-0.3268491626,0.8760461807,-0.1368627697,0.4067706168,-0.2198851407
61713573124118,-0.0177570917,-0.1167952567,-0.3981901109,0.2451048791,-0.2037936300,-0.5139923096,0.7963689566,-0.0688220635,-0.2670120597,-0.3272671998,0.8754958510,-0.1361678243,0.4076001346,-0.2209694833
61713580177783,-0.0176686496,-0.1154047474,-0.3978425264,0.2469793558,-0.2048296332,-0.5140630603,0.7954780459,-0.0692865923,-0.2667425275,-0.3275994360,0.8749654293,-0.1354019791,0.4083884656,-0.2220828086
61713587159416,-0.0179335289,-0.1158492267,-0.3985422254,0.2488628477,-0.2058425993,-0.5140398741,0.7946441174,-0.0694192052,-0.2664860189,-0.3279911280,0.8743011951,-0.1344257146,0.4093706608,-0.2234790474
61713594072539,-0.0178001188,-0.1156968102,-0.3990212977,0.2511456311,-0.2067363113,-0.5138313770,0.7938282490,-0.0697027147,-0.2664085627,-0.3284965754,0.8736132383,-0.1333988011,0.4103992283,-0.2248935103
61713601135823,-0.0176045261,-0.1142962575,-0.3987849057,0.2535755038,-0.2076303661,-0.5137663484,0.7928640246,-0.0696852952,-0.2658557296,-0.3288862407,0.8728508353,-0.1320767403,0.4115854502,-0.2264610529
61713607998395,-0.0177342743,-0.1149608046,-0.3998135626,0.2560196519,-0.2084995508,-0.5136521459,0.7919238806,-0.0701510608,-0.2656175792,-0.3294208348,0.8721604347,-0.1308544129,0.4126064777,-0.2279675454
61713614953678,-0.0174928643,-0.1154041514,-0.4008657336,0.2594577968,-0.2092023045,-0.5136877298,0.7905953526,-0.0702694803,-0.2652387321,-0.3299436271,0.8713412285,-0.1294171214,0.4139142036,-0.2295448780
61713621906901,-0.0172728449,-0.1140196994,-0.4007965922,0.2630305588,-0.2098139077,-0.5137387514,0.7892183661,-0.0707733035,-0.2648835182,-0.3304185271,0.8706316352,-0.1281174868,0.4149745703,-0.2310469300
61713630939657,-0.0168683901,-0.1159524769,-0.4027022719,0.2668417096,-0.2101516724,-0.5136857629,0.7878825068,-0.0704227760,-0.2644967437,-0.3309787810,0.8698253036,-0.1264213622,0.4162940383,-0.2326390892
61713635280549,-0.0169695057,-0.1149235070,-0.4029065967,0.2707106769,-0.2104815394,-0.5137946010,0.7864021659,-0.0709973499,-0.2640984058,-0.3315443397,0.8690615296,-0.1247844994,0.4175145030,-0.2341849208
61713642425824,-0.0166055039,-0.1133687347,-0.4028095901,0.2750439048,-0.2106159478,-0.5140548944,0.7846906781,-0.0710849687,-0.2632334828,-0.3320079446,0.8680362701,-0.1226339713,0.4192870259,-0.2359499633
61713649473060,-0.0166590586,-0.1140626967,-0.4043429494,0.2790403366,-0.2109540999,-0.5143533349,0.7829914689,-0.0714515150,-0.2630269825,-0.3328866661,0.8671048880,-0.1210435554,0.4207359850,-0.2376107574
61713656458753,-0.0162419975,-0.1138973683,-0.4052268863,0.2836786211,-0.2111225873,-0.5148546696,0.7809470892,-0.0719459504,-0.2621506155,-0.3334841132,0.8659574986,-0.1192568392,0.4226779044,-0.2392464578
61713664337041,-0.0154178068,-0.1132086888,-0.4055992961,0.2892381251,-0.2113959193,-0.5150992274,0.7786693573,-0.0722406656,-0.2613785267,-0.3342733383,0.8646094799,-0.1175548136,0.4249417186,-0.2409479320
61713670212626,-0.0160740614,-0.1127512679,-0.4068203568,0.2945496142,-0.2114114612,-0.5153133273,0.7765294909,-0.0732142478,-0.2611488700,-0.3356123269,0.8633917570,-0.1159258112,0.4269424379,-0.2425616682
61713677097999,-0.0152317882,-0.1118602753,-0.4073018432,0.3017331064,-0.2115970403,-0.5150334239,0.7739021182,-0.0733104125,-0.2599929571,-0.3361115754,0.8618176579,-0.1140820310,0.4295302033,-0.2444574833
61713684282215,-0.0157362632,-0.1120329648,-0.4090228677,0.3090159893,-0.2114182562,-0.5149816871,0.7711065412,-0.0738380551,-0.2589567006,-0.3369799554,0.8601521850,-0.1120100841,0.4322233796,-0.2465256006
61713691507623,-0.0153667144,-0.1117547303,-0.4103804827,0.3176361024,-0.2109667808,-0.5145857930,0.7679856420,-0.0745218396,-0.2585104704,-0.3383084536,0.8584929109,-0.1100039184,0.4348821044,-0.2485289276
61713698195512,-0.0151907839,-0.1099305972,-0.4108768106,0.3270536959,-0.2101489156,-0.5141660571,0.7645303607,-0.0752424225,-0.2573601007,-0.3390754461,0.8567690849,-0.1077373624,0.4374994636,-0.2508658469
61713705149724,-0.0147551000,-0.1095714867,-0.4123308063,0.3377627432,-0.2090497017,-0.5133352280,0.7607243657,-0.0757303461,-0.2563065290,-0.3400295675,0.8547961116,-0.1051728204,0.4404493570,-0.2535086572
61713712699948,-0.0141846351,-0.1089002788,-0.4135820270,0.3484551907,-0.2077581733,-0.5123447180,0.7569137812,-0.0765417144,-0.2557916939,-0.3414523900,0.8528172374,-0.1025509834,0.4433592558,-0.2561615705
61713718976599,-0.0149930194,-0.1074513271,-0.4150151610,0.3591133952,-0.2062212527,-0.5114437342,0.7529513240,-0.0773540512,-0.2543845177,-0.3422871828,0.8506277204,-0.0995516255,0.4463948607,-0.2593330443
61713725975724,-0.0144514740,-0.1068897173,-0.4162467122,0.3714156449,-0.2040077299,-0.5099849701,0.7485630512,-0.0780300424,-0.2529839277,-0.3433119357,0.8480691314,-0.0961125270,0.4498497844,-0.2630141675
61713732970566,-0.0137047544,-0.1061119810,-0.4174611568,0.3844152093,-0.2010446936,-0.5075551867,0.7444419265,-0.0790598169,-0.2524257004,-0.3448784947,0.8454831243,-0.0928137526,0.4532842934,-0.2666033208
61713739930220,-0.0148647763,-0.1041062474,-0.4190332890,0.3978154361,-0.1975766718,-0.5051295757,0.7399665117,-0.0801914558,-0.2504248619,-0.3457306325,0.8426657319,-0.0890702605,0.4568164945,-0.2707391679
61713746926753,-0.0141948387,-0.1035666764,-0.4206064343,0.4137721658,-0.1921557337,-0.5014343858,0.7351410985,-0.0807793960,-0.2489835769,-0.3468536735,0.8394247890,-0.0852480531,0.4607599676,-0.2753164470
61713753910937,-0.0136916414,-0.1026295871,-0.4218899608,0.4294416606,-0.1860309690,-0.4974773228,0.7304030657,-0.0823042616,-0.2480939329,-0.3484345675,0.8362592459,-0.0815382302,0.4645106792,-0.2797350585
61713760823240,-0.0147602148,-0.1008924246,-0.4238625169,0.4451377690,-0.1794429868,-0.4937641621,0.7251548171,-0.0830501169,-0.2462405115,-0.3492048979,0.8330985308,-0.0774591640,0.4680340588,-0.2844136655
61713767792803,-0.0141833648,-0.1005421430,-0.4256156683,0.4633971453,-0.1706138253,-0.4893953502,0.7187811136,-0.0836656541,-0.2446093559,-0.3502499759,0.8294992447,-0.0727316439,0.4720063508,-0.2895706296
61713774886349,-0.0139397047,-0.0994391143,-0.4270146787,0.4819335639,-0.1612737328,-0.4849568605,0.7117216587,-0.0844226405,-0.2430691272,-0.3512854576,0.8259328008,-0.0675125346,0.4758084416,-0.2947601378
61713781645488,-0.0156786628,-0.0973511189,-0.4295395613,0.5009607077,-0.1511508226,-0.4803416431,0.7038918734,-0.0862514824,-0.2417354286,-0.3527733684,0.8223434091,-0.0623572916,0.4795407951,-0.2998392582
61713788562591,-0.0153435208,-0.0964702815,-0.4306958318,0.5213387012,-0.1397583634,-0.4754195809,0.6947301030,-0.0868531838,-0.2399636954,-0.3539162576,0.8182842135,-0.0562887080,0.4837170243,-0.3053858876
61713796141814,-0.0165826678,-0.0923856124,-0.4293072224,0.5404703617,-0.1256825626,-0.4721418023,0.6849655509,-0.0885347873,-0.2363289595,-0.3535491228,0.8153926730,-0.0490994714,0.4880179763,-0.3075103462
61713802607369,-0.0135311298,-0.0906255245,-0.4279283881,0.5637903810,-0.1106999144,-0.4659364820,0.6728960872,-0.0905074105,-0.2348068655,-0.3550706506,0.8111516237,-0.0432530679,0.4924404025,-0.3125136197
61713809363728,-0.0159123205,-0.0895372257,-0.4307876825,0.5849300623,-0.0964205265,-0.4596155286,0.6612969041,-0.0909791291,-0.2329072356,-0.3560945988,0.8062360883,-0.0379051641,0.4976209104,-0.3176789880
61713816547316,-0.0150367394,-0.0869342983,-0.4309617281,0.6064962149,-0.0808383077,-0.4536860287,0.6479170322,-0.0917692780,-0.2307738066,-0.3569700718,0.8012219071,-0.0323800817,0.5027163625,-0.3229106069
61713823223234,-0.0172451884,-0.0857095420,-0.4337644279,0.6270563602,-0.0650838166,-0.4479125142,0.6339865327,-0.0924359560,-0.2286902666,-0.3580952585,0.7956498265,-0.0269232504,0.5083190799,-0.3283721805
61713830147347,-0.0196607709,-0.0828193575,-0.4360290766,0.6474863887,-0.0486039706,-0.4419106841,0.6189621687,-0.0944355279,-0.2272408158,-0.3598119915,0.7901208401,-0.0217770282,0.5138039589,-0.3335272372
61713837057539,-0.0149857365,-0.0822861046,-0.4342717528,0.6670569777,-0.0318688191,-0.4370809793,0.6024779677,-0.0938939303,-0.2244103104,-0.3598918319,0.7837842703,-0.0158870239,0.5200875401,-0.3390264213
61713844017852,-0.0140468217,-0.0797986463,-0.4346956611,0.6878788471,-0.0129329311,-0.4313901067,0.5835734606,-0.0960260034,-0.2228198349,-0.3618027270,0.7776145935,-0.0100926841,0.5260142684,-0.3442713320
61713851121419,-0.0171217248,-0.0789470598,-0.4378461242,0.7063060403,0.0043505412,-0.4251691997,0.5659894347,-0.0982831120,-0.2212404907,-0.3635561466,0.7712040544,-0.0042354418,0.5321149230,-0.3493998349
61713858062471,-0.0157648586,-0.0768131390,-0.4380037189,0.7245133519,0.0232051741,-0.4200520217,0.5459837914,-0.0988072827,-0.2190201283,-0.3641803265,0.7650029063,0.0017397315,0.5379549265,-0.3540790081
61713864929952,-0.0142591298,-0.0770380199,-0.4384845495,0.7416464090,0.0428988449,-0.4147565961,0.5254495740,-0.0991861597,-0.2168908119,-0.3649519682,0.7584286332,0.0082160700,0.5440088511,-0.3588494956
61713871918976,-0.0207870826,-0.0716457069,-0.4423722625,0.7581639290,0.0619201697,-0.4086359143,0.5043512583,-0.1012977213,-0.2151889354,-0.3665621281,0.7519475222,0.0142202498,0.5499213934,-0.3632619083
61713879916956,-0.0143222176,-0.0739547014,-0.4406106472,0.7726911306,0.0795262158,-0.4033177197,0.4836929739,-0.1000629440,-0.2125858665,-0.3663095832,0.7451695800,0.0213245302,0.5559462309,-0.3676839173
61713885742810,-0.0126562119,-0.0740144476,-0.4407947958,0.7882363796,0.1003394946,-0.3967351317,0.4595831633,-0.1024154276,-0.2107225060,-0.3680362701,0.7379233837,0.0283246413,0.5622940063,-0.3721455932
61713892551872,-0.0150978863,-0.0718429685,-0.4426558614,0.8024157286,0.1204337254,-0.3894754648,0.4358137250,-0.1029741615,-0.2087474018,-0.3686373830,0.7306502461,0.0355980322,0.5685297847,-0.3763732910
61713899675437,-0.0132124461,-0.0703394189,-0.4428730607,0.8159353733,0.1420292556,-0.3823688924,0.4097208977,-0.1037039459,-0.2063811123,-0.3694799542,0.7229902744,0.0434575975,0.5748075843,-0.3807791471
61713906601830,-0.0112598762,-0.0718741715,-0.4434632957,0.8281242251,0.1661603600,-0.3752660453,0.3818068802,-0.1040636674,-0.2048649788,-0.3700002134,0.7153677940,0.0508214161,0.5808473229,-0.3850748539
61713913689176,-0.0132718831,-0.0677885190,-0.4443635345,0.8388772011,0.1882314086,-0.3675383627,0.3546401858,-0.1062429994,-0.2028646767,-0.3713769019,0.7080861330,0.0579156056,0.5864359736,-0.3890409172
61713920417805,-0.0109425634,-0.0672808588,-0.4445066452,0.8480244875,0.2108188421,-0.3602258563,0.3265690804,-0.1065093949,-0.2010114193,-0.3717034161,0.7005314827,0.0652013868,0.5920513272,-0.3930389881
61713927473429,-0.0130117834,-0.0642870963,-0.4450332224,0.8561162949,0.2353074402,-0.3519585729,0.2963451743,-0.1086682230,-0.1991401613,-0.3730381131,0.6925134659,0.0726471096,0.5978474617,-0.3971473873
61713934390522,-0.0066503584,-0.0696328878,-0.4455976188,0.8619086146,0.2600288391,-0.3451845944,0.2652285397,-0.1087819561,-0.1975639462,-0.3734105825,0.6845698357,0.0801191777,0.6031835675,-0.4013909400
61713941570519,-0.0083414391,-0.0648720264,-0.4458632767,0.8667199612,0.2848091722,-0.3371858299,0.2323491722,-0.1090699732,-0.1959292293,-0.3736686110,0.6764599085,0.0878596082,0.6082503200,-0.4058501720
61713948340328,-0.0064512342,-0.0675020516,-0.4466797709,0.8685505986,0.3109208047,-0.3308560550,0.1987018287,-0.1090785265,-0.1948240548,-0.3739960790,0.6680236459,0.0954623371,0.6132997274,-0.4104812145
61713955467095,-0.0041238517,-0.0683585927,-0.4476124346,0.8693096638,0.3333519399,-0.3246179223,0.1667342186,-0.1113118976,-0.1929096878,-0.3751283586,0.6596701741,0.1031979397,0.6180276275,-0.4150028527
61713962356176,-0.0050437897,-0.0639683902,-0.4473373890,0.8686372638,0.3560098708,-0.3176646233,0.1334747821,-0.1094100177,-0.1919556558,-0.3747103810,0.6505035162,0.1111883074,0.6227781177,-0.4202734828
61713968957054,-0.0031926185,-0.0678739548,-0.4484469891,0.8656108975,0.3785497248,-0.3116219044,0.1015367806,-0.1115638092,-0.1902616620,-0.3756668270,0.6415426135,0.1186589971,0.6274114847,-0.4250859916
61713976089060,-0.0012413338,-0.0691163391,-0.4497723579,0.8614810109,0.3999311924,-0.3053223193,0.0684386939,-0.1138761342,-0.1884208471,-0.3766917586,0.6325266957,0.1262071580,0.6317339540,-0.4299929440
61713983027823,0.0002561212,-0.0714066103,-0.4512827396,0.8555847406,0.4213607311,-0.2986476123,0.0352065712,-0.1120222509,-0.1877205968,-0.3763995767,0.6224561334,0.1341417879,0.6361631155,-0.4357188344
61713989871923,-0.0002571046,-0.0692529976,-0.4505069852,0.8488177657,0.4408679307,-0.2917648852,0.0041563204,-0.1143201888,-0.1861259639,-0.3772317171,0.6127846241,0.1415052563,0.6404002905,-0.4408614933
61713996826167,0.0014671460,-0.0717595816,-0.4526067674,0.8415798545,0.4573014975,-0.2864409387,-0.0238835756,-0.1146411151,-0.1849929541,-0.3775400817,0.6025144458,0.1492887288,0.6444341540,-0.4465354979
61714004910698,0.0024875179,-0.0752947181,-0.4547276497,0.8330646753,0.4739184678,-0.2807245255,-0.0509745702,-0.1145205572,-0.1839784980,-0.3780590594,0.5917184949,0.1571398973,0.6485283375,-0.4523132741
61714010732673,0.0032077432,-0.0783479214,-0.4568108916,0.8241164684,0.4897565246,-0.2740878761,-0.0764631853,-0.1170411929,-0.1822388172,-0.3787401617,0.5809965730,0.1647696495,0.6525284052,-0.4577123821
61714017588915,0.0036683157,-0.0767116547,-0.4565094113,0.8148974776,0.5039570332,-0.2680082619,-0.1007030606,-0.1171862930,-0.1811729670,-0.3791409135,0.5698793530,0.1724863797,0.6564653516,-0.4631839395
61714024673339,0.0043917671,-0.0806655958,-0.4593789279,0.8052096367,0.5179709196,-0.2619860172,-0.1212718263,-0.1171587557,-0.1802416146,-0.3797233403,0.5584058762,0.1801096946,0.6604354382,-0.4685812891
61714031578842,0.0045243800,-0.0809223279,-0.4591728747,0.7954309583,0.5311005116,-0.2558547854,-0.1405712813,-0.1195308268,-0.1784515679,-0.3803889751,0.5469530821,0.1875162572,0.6643866301,-0.4735720754
61714038515164,0.0053024888,-0.0866023228,-0.4661383927,0.7873128057,0.5410229564,-0.2516276836,-0.1552943736,-0.1194096953,-0.1777215898,-0.3812043667,0.5357894301,0.1949884593,0.6676144600,-0.4787485898
61714046381523,0.0052134693,-0.0874539092,-0.4661123455,0.7792218328,0.5506119132,-0.2468181252,-0.1694718450,-0.1192539036,-0.1767400205,-0.3813857734,0.5238897204,0.2025004327,0.6715067625,-0.4833341241
61714052288548,0.0055914372,-0.0872088373,-0.4669408798,0.7724844217,0.5576707721,-0.2432349026,-0.1819558293,-0.1214132160,-0.1749461293,-0.3819202483,0.5126041770,0.2094888836,0.6750485897,-0.4875047505
61714059335583,0.0056391656,-0.0905558988,-0.4729954898,0.7690676451,0.5599548817,-0.2423651963,-0.1903804690,-0.1211212203,-0.1743914485,-0.3828819990,0.5020535588,0.2163174301,0.6778416634,-0.4916092455
61714066860065,0.0055414140,-0.0909045562,-0.4733490348,0.7650165558,0.5633764863,-0.2403717190,-0.1989424527,-0.1206784099,-0.1734420657,-0.3830906153,0.4910519421,0.2232317030,0.6812908053,-0.4948520362
61714073084517,0.0053254366,-0.0923172683,-0.4752110839,0.7625479698,0.5648182034,-0.2387612015,-0.2061410695,-0.1203205734,-0.1728908122,-0.3833529353,0.4811177254,0.2294132560,0.6842796206,-0.4976513088
61714080043630,0.0053598657,-0.0935198665,-0.4782596231,0.7611752748,0.5649851561,-0.2373898178,-0.2122501731,-0.1220761836,-0.1712720096,-0.3846616149,0.4715861976,0.2357008457,0.6863744259,-0.5009409189
61714087172226,0.0052149892,-0.0940804631,-0.4783439934,0.7592017651,0.5662890673,-0.2352704406,-0.2181222737,-0.1212603897,-0.1706447899,-0.3848081529,0.4627248347,0.2416998446,0.6885710955,-0.5033257604
61714094168550,0.0049857274,-0.0957334042,-0.4799112678,0.7579949498,0.5672624707,-0.2322900742,-0.2229313701,-0.1208014041,-0.1704900116,-0.3853853345,0.4548748732,0.2471543700,0.6899982095,-0.5058717132
61714101001470,0.0051680878,-0.0965209454,-0.4819093943,0.7567167282,0.5682182312,-0.2283112258,-0.2288709283,-0.1206543520,-0.1700753719,-0.3859871030,0.4468929172,0.2527563274,0.6912234426,-0.5085383654
61714107926204,0.0054311603,-0.0969685912,-0.4816699624,0.7549996972,0.5699285269,-0.2240764499,-0.2344073057,-0.1215554178,-0.1684693098,-0.3862016201,0.4395627081,0.2580271065,0.6923575997,-0.5107324123
61714114844545,0.0054488629,-0.0981900841,-0.4841856360,0.7535437346,0.5712591410,-0.2190139592,-0.2405572534,-0.1200218499,-0.1694260538,-0.3868114352,0.4343084991,0.2617245317,0.6928619146,-0.5126585960
61714121826839,0.0058684424,-0.0979794264,-0.4849057198,0.7519391179,0.5721388459,-0.2143037915,-0.2476259619,-0.1205498874,-0.1680762470,-0.3874185085,0.4285882115,0.2656564713,0.6935478449,-0.5145195127
61714130915346,0.0074239671,-0.0975081772,-0.4868043363,0.7502740026,0.5729923844,-0.2077502310,-0.2561416924,-0.1201505661,-0.1677424163,-0.3876720965,0.4234044254,0.2686484456,0.6945034266,-0.5159667730
61714135281668,0.0081588328,-0.0966856033,-0.4858611226,0.7487058640,0.5734012723,-0.2026631832,-0.2637768388,-0.1210013479,-0.1667628288,-0.3883375227,0.4182662070,0.2716988027,0.6950734854,-0.5177894831
61714142484764,0.0084481761,-0.0967938602,-0.4879019856,0.7475631833,0.5731620789,-0.1967624426,-0.2718805671,-0.1197996289,-0.1671877801,-0.3889035881,0.4137711227,0.2735562623,0.6959170103,-0.5192880034
61714149434688,0.0084961355,-0.0960224792,-0.4854814112,0.7448844314,0.5751827359,-0.1903649569,-0.2794157863,-0.1214108616,-0.1644391268,-0.3877250552,0.4083011746,0.2769097984,0.6974647641,-0.5197634697
61714156476592,0.0078455433,-0.0973209068,-0.4884134531,0.7448095679,0.5739598274,-0.1844741404,-0.2860037088,-0.1201449633,-0.1648339033,-0.3881774843,0.4050336778,0.2777712643,0.6982836723,-0.5207599401
61714164503023,0.0076866448,-0.0979862139,-0.4896113873,0.7452625036,0.5718308091,-0.1782153547,-0.2929720283,-0.1197841763,-0.1644269675,-0.3884750605,0.4016447961,0.2790343165,0.6988869309,-0.5218989253
61714170221907,0.0079775304,-0.0980728492,-0.4888725281,0.7461779714,0.5692621469,-0.1723809093,-0.2990717888,-0.1200216115,-0.1637181789,-0.3884383738,0.3986752927,0.2800317705,0.6994287968,-0.5229145885
61714177166009,0.0080533028,-0.0980311334,-0.4907648861,0.7484753132,0.5649139881,-0.1670606285,-0.3045449555,-0.1196199507,-0.1635982096,-0.3888133466,0.3966141343,0.2808105052,0.6997714043,-0.5236055255
61714184379896,0.0083175451,-0.0981824100,-0.4903404117,0.7507446408,0.5608936548,-0.1612309515,-0.3094922304,-0.1195506006,-0.1629642844,-0.3888720274,0.3947917223,0.2816707790,0.7000079155,-0.5242041945
61714191321679,0.0077485964,-0.0989950523,-0.4926863909,0.7544999719,0.5556416512,-0.1556766033,-0.3126610816,-0.1187881976,-0.1629486382,-0.3889082670,0.3939029574,0.2819617391,0.7002677321,-0.5243694186
61714198230842,0.0081713572,-0.0986499414,-0.4928819537,0.7585048676,0.5496382713,-0.1503952891,-0.3161475360,-0.1183709279,-0.1630475819,-0.3891545534,0.3934224248,0.2820521891,0.7004088163,-0.5244930387
61714205184264,0.0078996941,-0.0995056480,-0.4929950237,0.7627897263,0.5445578098,-0.1441425383,-0.3175398111,-0.1176206544,-0.1629227847,-0.3892371655,0.3934880495,0.2818936706,0.7005190849,-0.5243818164
61714212336691,0.0078873783,-0.0994914621,-0.4942142367,0.7677528262,0.5382775664,-0.1385117173,-0.3187905550,-0.1172871888,-0.1631315351,-0.3894407749,0.3939924240,0.2812904418,0.7005962729,-0.5242238641
61714219119761,0.0082361773,-0.0994047821,-0.4943227768,0.7731006742,0.5315689445,-0.1325164735,-0.3196704388,-0.1169553697,-0.1633320749,-0.3895708323,0.3947578073,0.2805566788,0.7006108761,-0.5240216255
61714226112945,0.0082500577,-0.0997351855,-0.4947308600,0.7785280943,0.5256965756,-0.1258970350,-0.3188841045,-0.1160193160,-0.1632855833,-0.3893525898,0.3964663446,0.2792355120,0.7006306648,-0.5234106183
61714232945436,0.0080476627,-0.0998448581,-0.4950523973,0.7841280103,0.5196747184,-0.1196901500,-0.3174205422,-0.1156804785,-0.1636479050,-0.3895413578,0.3981042802,0.2779673338,0.7005352378,-0.5229700208
61714239982650,0.0081712753,-0.0998352915,-0.4952754378,0.7904493213,0.5123502612,-0.1136419103,-0.3158680797,-0.1154042333,-0.1640209258,-0.3897465467,0.4005039334,0.2761667669,0.7004377246,-0.5222217441
61714246965803,0.0081276745,-0.0998410136,-0.4955428541,0.7971827984,0.5050782561,-0.1073247939,-0.3128530383,-0.1146878898,-0.1642698050,-0.3897997737,0.4033931494,0.2739241421,0.7004282475,-0.5211908221
61714253979408,0.0079186037,-0.0996331573,-0.4958224297,0.8036528826,0.4978879392,-0.1020214260,-0.3095824420,-0.1142300069,-0.1650134325,-0.3899688125,0.4063221812,0.2715170383,0.7003209591,-0.5203185678
61714260908120,0.0076753274,-0.0993884727,-0.4962860942,0.8109412193,0.4895512164,-0.0969723091,-0.3054675162,-0.1139118969,-0.1656576991,-0.3900932074,0.4102476537,0.2682931423,0.7001640797,-0.5191203952
61714267741401,0.0076505169,-0.0995183662,-0.4965530634,0.8185853958,0.4802272022,-0.0924464911,-0.3012531996,-0.1131526083,-0.1661689878,-0.3900197744,0.4146225154,0.2645876706,0.6998726130,-0.5179381967
61714274607694,0.0072528273,-0.0992783308,-0.4969371557,0.8264656067,0.4707092047,-0.0890858993,-0.2957215309,-0.1134417355,-0.1664342284,-0.3900594711,0.4202168584,0.2597878575,0.6994546056,-0.5164216161
61714281704568,0.0067643002,-0.0991071239,-0.4973468781,0.8361225724,0.4584874213,-0.0859929994,-0.2886061072,-0.1125154793,-0.1677349806,-0.3899839818,0.4256992936,0.2550453246,0.6988110542,-0.5151652098
61714288546760,0.0065235272,-0.0988397151,-0.4973262548,0.8468875289,0.4441713393,-0.0836249888,-0.2801789939,-0.1114007980,-0.1691977978,-0.3897352815,0.4314175546,0.2499844581,0.6981309056,-0.5138092637
61714296500529,0.0057845861,-0.0988739133,-0.4979915917,0.8580887318,0.4282490313,-0.0820805058,-0.2711996734,-0.1120419875,-0.1692837775,-0.3895986676,0.4389978647,0.2431472987,0.6972885132,-0.5118096471
61714302435436,0.0050824061,-0.0983382687,-0.4980743527,0.8708598018,0.4090915918,-0.0818378627,-0.2599035800,-0.1102675498,-0.1718064547,-0.3892036080,0.4456320405,0.2371192425,0.6962880492,-0.5102642179
