#timestamp [ns],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
28563533201853,-0.0938540101,-0.0672381222,-0.4486918449,-0.5615255237,-0.5378307700,0.5544149876,0.2967342436,-0.2451466918,-0.2071180642,-0.3169954419,0.7026813626,-0.3957947791,0.5103570819,-0.2985317707
28563540264039,-0.0931530595,-0.0673274100,-0.4487139583,-0.5574375987,-0.5373463631,0.5568431020,0.3007457852,-0.2447253466,-0.2055242062,-0.3169806004,0.6997233629,-0.3939273357,0.5143428445,-0.3010979891
28563547128939,-0.0936166644,-0.0682725012,-0.4490650594,-0.5542797446,-0.5376418233,0.5581268668,0.3036606014,-0.2447286844,-0.2044188678,-0.3165453672,0.6976092458,-0.3920407891,0.5174285173,-0.3031718731
28563554224004,-0.0937936902,-0.0692954957,-0.4493558109,-0.5512951612,-0.5381210446,0.5592831373,0.3061075807,-0.2448749542,-0.2026278675,-0.3162824512,0.6957519054,-0.3903734088,0.5202535391,-0.3047527075
28563561382190,-0.0937293768,-0.0701080561,-0.4495999515,-0.5486813784,-0.5387619138,0.5600885153,0.3081968129,-0.2447963357,-0.2018406987,-0.3159577250,0.6944119334,-0.3890833259,0.5224264860,-0.3057399988
28563567933166,-0.0938395858,-0.0704140961,-0.4496724308,-0.5466102958,-0.5396696925,0.5602034926,0.3100741804,-0.2447819710,-0.2011750340,-0.3155968189,0.6934601068,-0.3881080151,0.5240969062,-0.3062806129
28563574883468,-0.0935274959,-0.0706052184,-0.4495256841,-0.5447604060,-0.5405843258,0.5602069497,0.3117256463,-0.2451652288,-0.2004493177,-0.3156847954,0.6926806569,-0.3873593509,0.5253821611,-0.3067896366
28563581989343,-0.0933960676,-0.0711598694,-0.4496310055,-0.5437769294,-0.5416978598,0.5593349338,0.3130728900,-0.2449746728,-0.1996863782,-0.3156279325,0.6924486160,-0.3869534433,0.5261175632,-0.3065655231
28563588882436,-0.0935336351,-0.0711256862,-0.4493942857,-0.5432729721,-0.5430264473,0.5577458739,0.3144780397,-0.2449660301,-0.1993520558,-0.3153123260,0.6925113201,-0.3866158128,0.5265455246,-0.3061145842
28563596259385,-0.0933297276,-0.0713236928,-0.4490376115,-0.5428084135,-0.5443605185,0.5561424494,0.3158104122,-0.2448430657,-0.1982206702,-0.3156636357,0.6925975680,-0.3865474761,0.5267702937,-0.3056186736
28563602776690,-0.0932035446,-0.0716164410,-0.4489636719,-0.5432044864,-0.5460450649,0.5535033345,0.3168562055,-0.2445545197,-0.1981273890,-0.3155261874,0.6931415200,-0.3866742253,0.5264751315,-0.3047325909
28563609572031,-0.0931926370,-0.0715598166,-0.4487280250,-0.5439476371,-0.5483185053,0.5500293374,0.3177035451,-0.2443885207,-0.1981222928,-0.3153477311,0.6939417124,-0.3869298995,0.5258601308,-0.3036468625
28563616567844,-0.0933724642,-0.0718443096,-0.4481387734,-0.5445246100,-0.5507129431,0.5467517972,0.3182305396,-0.2440960407,-0.1971459687,-0.3155891895,0.6947076321,-0.3872599304,0.5250797272,-0.3028241396
28563624388370,-0.0933171511,-0.0719752014,-0.4478646517,-0.5454852581,-0.5540406108,0.5422564745,0.3185009658,-0.2438882589,-0.1972947717,-0.3154839277,0.6958150268,-0.3878159523,0.5239317417,-0.3015556931
28563630336857,-0.0932693481,-0.0719063282,-0.4475532770,-0.5463107824,-0.5584831834,0.5367267728,0.3186932504,-0.2437079549,-0.1976277530,-0.3154274225,0.6969367862,-0.3885254860,0.5226266980,-0.3003140092
28563637345551,-0.0935869813,-0.0726463497,-0.4470128119,-0.5465636253,-0.5635626912,0.5312836766,0.3184384704,-0.2431117892,-0.1973076165,-0.3157061934,0.6980302930,-0.3892050385,0.5212423205,-0.2992984951
28563644416275,-0.0933268666,-0.0732164979,-0.4474055171,-0.5465794206,-0.5703521371,0.5248753428,0.3169467747,-0.2428919077,-0.1979947984,-0.3157499433,0.6990187764,-0.3900821805,0.5197708607,-0.2984075248
28563651337746,-0.0929993391,-0.0737172365,-0.4480246902,-0.5469292402,-0.5778081417,0.5179949403,0.3141455054,-0.2423477173,-0.1979900599,-0.3161412477,0.6995959282,-0.3910544813,0.5185797215,-0.2978540063
28563658290550,-0.0935221910,-0.0754083097,-0.4482080042,-0.5473414063,-0.5856837034,0.5110004544,0.3102749288,-0.2414170504,-0.1985144317,-0.3166788220,0.7002686858,-0.3922254741,0.5171626806,-0.2971963882
28563665221952,-0.0931305289,-0.0767728686,-0.4491308033,-0.5489429832,-0.5944117904,0.5028188229,0.3041538000,-0.2411080599,-0.1992614567,-0.3167634010,0.7012596130,-0.3937927783,0.5152367949,-0.2961306572
28563672206844,-0.0926397443,-0.0781548619,-0.4497226775,-0.5517478585,-0.6037735939,0.4929947853,0.2966275811,-0.2408054471,-0.1993351579,-0.3170869350,0.7026214600,-0.3957739770,0.5125572085,-0.2949088812
28563679696907,-0.0918631554,-0.0802775919,-0.4505114555,-0.5555081367,-0.6134178638,0.4825313985,0.2868671417,-0.2401753664,-0.1998484135,-0.3170497417,0.7038006783,-0.3976123035,0.5102667212,-0.2935932279
28563687036675,-0.0908997655,-0.0820316672,-0.4506043494,-0.5611463189,-0.6226175427,0.4701670110,0.2764149010,-0.2400500178,-0.2006663978,-0.3170331120,0.7052025795,-0.3995712996,0.5076958537,-0.2920223176
28563692787628,-0.0915216208,-0.0860251784,-0.4504451156,-0.5672448277,-0.6314280629,0.4573603272,0.2652424872,-0.2395417094,-0.2008457482,-0.3169380426,0.7066810131,-0.4013921618,0.5050089955,-0.2906065881
28563699811211,-0.0897168517,-0.0885673761,-0.4503894448,-0.5749101043,-0.6397385597,0.4431597292,0.2526311874,-0.2394859195,-0.2016529441,-0.3170544505,0.7082346678,-0.4030219018,0.5022860169,-0.2892850637
28563706832676,-0.0877578259,-0.0907645524,-0.4496886730,-0.5839964747,-0.6484594941,0.4260808825,0.2385447174,-0.2395964861,-0.2027657926,-0.3168339133,0.7096990943,-0.4046143591,0.4995539188,-0.2882018387
28563713732837,-0.0876660347,-0.0963250101,-0.4489306509,-0.5928121805,-0.6569782495,0.4086312354,0.2235485315,-0.2395973802,-0.2035321891,-0.3169853091,0.7109599113,-0.4060718119,0.4968417883,-0.2877324522
28563721029115,-0.0847705603,-0.0986518562,-0.4477940798,-0.6027900577,-0.6652607918,0.3882322013,0.2082018852,-0.2393205166,-0.2045197785,-0.3166009188,0.7119505405,-0.4074105024,0.4944900572,-0.2874418795
28563727811786,-0.0816944242,-0.1003735662,-0.4459931254,-0.6131864190,-0.6732372642,0.3653863370,0.1929946095,-0.2395420074,-0.2059860229,-0.3163205385,0.7126117945,-0.4086381495,0.4921487272,-0.2880781889
28563734565395,-0.0785796642,-0.1013369262,-0.4440494776,-0.6232914329,-0.6799833775,0.3418799043,0.1795790046,-0.2392916679,-0.2069058120,-0.3159525394,0.7131019235,-0.4096958935,0.4900069237,-0.2890125215
28563741632099,-0.0769386888,-0.1061978936,-0.4414250553,-0.6325561404,-0.6856762767,0.3186710477,0.1678381413,-0.2392711639,-0.2082790434,-0.3159286380,0.7132512927,-0.4104776978,0.4880624115,-0.2908192277
28563748939628,-0.0735492706,-0.1056271493,-0.4388311803,-0.6425739527,-0.6896219850,0.2937224805,0.1588940918,-0.2393805981,-0.2097210586,-0.3155350089,0.7133385539,-0.4110901058,0.4860805869,-0.2930508256
28563755567725,-0.0715919733,-0.1100734174,-0.4353737235,-0.6524680853,-0.6925386786,0.2683846056,0.1504833400,-0.2390123606,-0.2108700275,-0.3156968355,0.7135270238,-0.4110701680,0.4841413200,-0.2958171964
28563763108577,-0.0683358312,-0.1089170575,-0.4330128431,-0.6641744375,-0.6921230555,0.2425728887,0.1449013650,-0.2387155294,-0.2123859525,-0.3151271939,0.7136804461,-0.4111025035,0.4824135900,-0.2982147336
28563769260917,-0.0652980208,-0.1074506044,-0.4304920435,-0.6778647304,-0.6883097291,0.2172639668,0.1397337168,-0.2384967208,-0.2136121392,-0.3148248792,0.7140226364,-0.4107289612,0.4806097448,-0.3008116484
28563776461444,-0.0625129342,-0.1058294773,-0.4289792776,-0.6931818724,-0.6811266541,0.1937550306,0.1342550665,-0.2376657724,-0.2144149542,-0.3151212335,0.7144761086,-0.4102503657,0.4788386226,-0.3032030463
28563783174182,-0.0601638556,-0.1081287861,-0.4243863225,-0.7081306577,-0.6727485061,0.1716807634,0.1283982098,-0.2370756269,-0.2157443762,-0.3145927787,0.7149987221,-0.4099313915,0.4770518839,-0.3052123785
28563790193025,-0.0581493974,-0.1051571071,-0.4230386615,-0.7234670520,-0.6615781188,0.1548419446,0.1222040355,-0.2365126014,-0.2165366113,-0.3144826293,0.7160003781,-0.4095101953,0.4750654697,-0.3065252006
28563796830014,-0.0568290353,-0.1018874645,-0.4225407839,-0.7373016477,-0.6500973105,0.1420582235,0.1165301353,-0.2356430292,-0.2170296311,-0.3147904277,0.7172394991,-0.4090695977,0.4731475413,-0.3071825504
28563804031800,-0.0563258529,-0.0960261524,-0.4233743548,-0.7501678467,-0.6382666826,0.1321671307,0.1113364026,-0.2349930406,-0.2177446485,-0.3147688508,0.7186984420,-0.4088339210,0.4710989892,-0.3072347045
28563811118664,-0.0553899407,-0.0956300795,-0.4203335047,-0.7619346380,-0.6270477176,0.1219825819,0.1067100540,-0.2342352271,-0.2182046473,-0.3149436116,0.7204371095,-0.4089340866,0.4688093662,-0.3065308034
28563817933875,-0.0546047091,-0.0947574675,-0.4178566933,-0.7720886469,-0.6167306900,0.1139302850,0.1026753113,-0.2331807017,-0.2185482681,-0.3149481416,0.7221792936,-0.4091792703,0.4666290581,-0.3054287136
28563825038840,-0.0547302365,-0.0920852721,-0.4179654121,-0.7788853049,-0.6094661355,0.1099503860,0.0989929438,-0.2324861288,-0.2189165950,-0.3150763512,0.7239556909,-0.4100227058,0.4642158449,-0.3037650585
28563831933521,-0.0548793674,-0.0904572010,-0.4181375504,-0.7847235203,-0.6033048630,0.1062924117,0.0945213735,-0.2317767739,-0.2190078795,-0.3155508041,0.7259142995,-0.4112953246,0.4617215693,-0.3011608422
28563838754961,-0.0544238091,-0.0900611877,-0.4171499610,-0.7899550200,-0.5979609489,0.1017795727,0.0897481516,-0.2306594253,-0.2188066542,-0.3158259988,0.7280945182,-0.4123966992,0.4590137303,-0.2985192537
28563846378336,-0.0544920564,-0.0877384245,-0.4176818728,-0.7926402092,-0.5958110690,0.0979854241,0.0844371319,-0.2305973172,-0.2195141017,-0.3163595796,0.7306665778,-0.4137363136,0.4564163983,-0.2943344712
28563852585536,-0.0540605783,-0.0875866711,-0.4169101715,-0.7954794168,-0.5933781862,0.0931997374,0.0801789314,-0.2295719981,-0.2188769281,-0.3166775107,0.7333197594,-0.4148597121,0.4534701705,-0.2906859517
28563859598949,-0.0535444617,-0.0873856843,-0.4162688255,-0.7976490259,-0.5916712284,0.0883841142,0.0766131952,-0.2285063267,-0.2183265686,-0.3171100020,0.7360329032,-0.4160104394,0.4506629705,-0.2865203619
28563866517912,-0.0537354350,-0.0849159658,-0.4161138535,-0.7988381982,-0.5910157561,0.0835602507,0.0746707842,-0.2288292646,-0.2194363177,-0.3174268007,0.7387846112,-0.4169844091,0.4482466578,-0.2817735076
28563873750159,-0.0534350872,-0.0846360624,-0.4151556492,-0.8006211519,-0.5894482136,0.0785937011,0.0733462945,-0.2279631495,-0.2188611329,-0.3177502751,0.7413731217,-0.4181039929,0.4455326796,-0.2775888145
28563880543598,-0.0530542731,-0.0843040943,-0.4141374826,-0.8024487495,-0.5876556039,0.0734901130,0.0730495006,-0.2276425958,-0.2194155455,-0.3181912899,0.7436332107,-0.4192296565,0.4432516992,-0.2734669447
28563887662743,-0.0533177853,-0.0822224021,-0.4141115546,-0.8042541146,-0.5855183601,0.0686695129,0.0750203654,-0.2274931669,-0.2201047540,-0.3182551861,0.7456443310,-0.4204241335,0.4409776926,-0.2698087394
28563894411674,-0.0531001091,-0.0816932023,-0.4129538536,-0.8063324094,-0.5828863382,0.0641443059,0.0771819949,-0.2267671227,-0.2198364139,-0.3185052276,0.7474681139,-0.4215297699,0.4388604462,-0.2664687037
28563901296485,-0.0530931354,-0.0808591247,-0.4130808115,-0.8082364202,-0.5801892281,0.0604295097,0.0805149898,-0.2265618443,-0.2205642164,-0.3187578321,0.7488588095,-0.4225772619,0.4370251298,-0.2639089823
28563908317898,-0.0533296466,-0.0801987648,-0.4132614732,-0.8098202944,-0.5777992606,0.0580669641,0.0834705979,-0.2266204953,-0.2213735878,-0.3186367750,0.7499619126,-0.4235973954,0.4353619814,-0.2618824542
28563915223181,-0.0535115600,-0.0797675848,-0.4126986861,-0.8117000461,-0.5748945475,0.0559735671,0.0866389275,-0.2262653112,-0.2213337421,-0.3187374473,0.7508330345,-0.4245931506,0.4339696467,-0.2600783110
28563922179413,-0.0539462566,-0.0794591606,-0.4134499431,-0.8132230043,-0.5722711682,0.0556093007,0.0898985565,-0.2264373302,-0.2219636738,-0.3187157512,0.7513273358,-0.4253084064,0.4329617620,-0.2591604888
28563929811166,-0.0544970036,-0.0790778399,-0.4138026834,-0.8144266009,-0.5699603558,0.0566917919,0.0929549858,-0.2267526388,-0.2226991355,-0.3185023665,0.7515773773,-0.4258046448,0.4322452843,-0.2588161528
28563935840145,-0.0549187064,-0.0786458552,-0.4137699008,-0.8155932426,-0.5676402450,0.0578667223,0.0961441025,-0.2267994285,-0.2230683267,-0.3186463714,0.7517423034,-0.4259210825,0.4318559468,-0.2587959170
28563943109942,-0.0554980636,-0.0786697567,-0.4142537713,-0.8164658546,-0.5655443072,0.0603587776,0.0994986147,-0.2270066142,-0.2234362066,-0.3183698058,0.7517074943,-0.4262093306,0.4316025078,-0.2588450313
28563950159786,-0.0560361743,-0.0786225498,-0.4144592881,-0.8171993494,-0.5635607243,0.0632034391,0.1029071137,-0.2273690104,-0.2238074243,-0.3182384372,0.7513103485,-0.4260043204,0.4318320751,-0.2599503100
28563956841894,-0.0565968752,-0.0782014132,-0.4147213697,-0.8179006577,-0.5615773201,0.0656606480,0.1065749153,-0.2275655270,-0.2241166234,-0.3181786537,0.7508474588,-0.4259984493,0.4321989715,-0.2606868148
28563963777337,-0.0571292043,-0.0790389776,-0.4155021906,-0.8174695373,-0.5607088804,0.0700520873,0.1115433499,-0.2280182838,-0.2243506312,-0.3179113269,0.7500966787,-0.4259697199,0.4328520298,-0.2618089616
28563970767270,-0.0581437349,-0.0779096782,-0.4159501195,-0.8168818951,-0.5598512888,0.0748752952,0.1168937981,-0.2286151648,-0.2246938944,-0.3176418543,0.7492210269,-0.4259415567,0.4336914122,-0.2629703879
28563977906115,-0.0590912104,-0.0779062808,-0.4171638489,-0.8154104948,-0.5593336821,0.0823215693,0.1243974194,-0.2289092541,-0.2245614827,-0.3177785873,0.7480894923,-0.4259459078,0.4347129166,-0.2644937336
28563984653065,-0.0605581403,-0.0773829222,-0.4183281660,-0.8132436275,-0.5589454174,0.0932230651,0.1323793828,-0.2295092344,-0.2246447504,-0.3175255656,0.7469071150,-0.4258636832,0.4360944927,-0.2656907141
28563991630108,-0.0625076890,-0.0750322342,-0.4199563265,-0.8109513521,-0.5580282211,0.1054929271,0.1408320665,-0.2300042510,-0.2244368792,-0.3174223900,0.7457444668,-0.4257863164,0.4376682341,-0.2664915919
28563999206620,-0.0642156601,-0.0745049119,-0.4220302105,-0.8078415990,-0.5561538339,0.1235994697,0.1510235518,-0.2305175662,-0.2245339155,-0.3174695969,0.7446949482,-0.4257344604,0.4393052161,-0.2668158412
28564005534113,-0.0664787889,-0.0713294446,-0.4246122837,-0.8045554757,-0.5540169477,0.1419895887,0.1599834710,-0.2310494781,-0.2242425978,-0.3171777129,0.7437517643,-0.4257735610,0.4409602582,-0.2666537762
28564012934643,-0.0685745478,-0.0701527297,-0.4268073440,-0.8001065254,-0.5506958365,0.1669226587,0.1694125831,-0.2315200567,-0.2236069143,-0.3172172308,0.7428590059,-0.4260430932,0.4428820610,-0.2655245066
28564019219694,-0.0703046322,-0.0695775747,-0.4288256168,-0.7949802876,-0.5464279652,0.1937829256,0.1785246879,-0.2320646048,-0.2229774296,-0.3172482252,0.7420298457,-0.4265093505,0.4443371594,-0.2646620870
28564026194857,-0.0725870728,-0.0722623467,-0.4285843372,-0.7865525484,-0.5421538949,0.2279089093,0.1883133054,-0.2325192094,-0.2221971750,-0.3170719147,0.7411457896,-0.4273889065,0.4460179210,-0.2628872395
28564033180751,-0.0745860338,-0.0680149198,-0.4334446490,-0.7776248455,-0.5382499695,0.2587883174,0.1965076923,-0.2330722809,-0.2216495275,-0.3172554970,0.7402692437,-0.4283779263,0.4476824403,-0.2609104514
28564040222584,-0.0767356157,-0.0679211915,-0.4356451035,-0.7649186850,-0.5354392529,0.2939579189,0.2044332474,-0.2332525849,-0.2205912173,-0.3172271848,0.7393492460,-0.4302568436,0.4491828978,-0.2578302920
28564047080245,-0.0779193640,-0.0633315742,-0.4409189820,-0.7510127425,-0.5329295993,0.3270472586,0.2121461183,-0.2337380648,-0.2198973596,-0.3175897598,0.7384387851,-0.4316105545,0.4509926140,-0.2550023794
28564054265992,-0.0799781084,-0.0632428229,-0.4415384531,-0.7330234647,-0.5320413113,0.3611001372,0.2218455970,-0.2340254188,-0.2193420827,-0.3173918724,0.7375141978,-0.4327835143,0.4532822371,-0.2516078353
28564061656312,-0.0821262002,-0.0629862845,-0.4421509504,-0.7120918036,-0.5311259031,0.3954030275,0.2334246039,-0.2342607379,-0.2183672190,-0.3183114529,0.7366161942,-0.4337626994,0.4555588961,-0.2484202534
28564067859792,-0.0851140618,-0.0632451773,-0.4422906935,-0.6893316507,-0.5305595994,0.4277055264,0.2457567155,-0.2346579432,-0.2178574502,-0.3182972670,0.7355961204,-0.4341476560,0.4585369825,-0.2452716231
28564074869897,-0.0842627883,-0.0587733686,-0.4463472664,-0.6655709743,-0.5303573608,0.4573216438,0.2580567300,-0.2350130081,-0.2165577412,-0.3193772435,0.7345913053,-0.4345178008,0.4614484906,-0.2421470582
28564081806908,-0.0874034762,-0.0599965453,-0.4456983805,-0.6412121058,-0.5314111710,0.4827254117,0.2709712684,-0.2353089452,-0.2160574794,-0.3194878697,0.7336209416,-0.4339054227,0.4648298621,-0.2397072017
28564088806441,-0.0907577276,-0.0613371730,-0.4455129504,-0.6167046428,-0.5347970724,0.5033790469,0.2833321095,-0.2358335853,-0.2155702114,-0.3194126487,0.7326662540,-0.4324789643,0.4685118794,-0.2380309999
28564095884566,-0.0896936059,-0.0586275160,-0.4478620291,-0.5926238894,-0.5395109057,0.5211002827,0.2935632169,-0.2365121245,-0.2148694694,-0.3203369379,0.7315821648,-0.4308162332,0.4722381234,-0.2370152920
28564102574235,-0.0930816531,-0.0627375245,-0.4483020306,-0.5707656741,-0.5500557423,0.5301038027,0.3010901809,-0.2372707129,-0.2146416605,-0.3200884461,0.7304552197,-0.4278655052,0.4762169421,-0.2378735244
28564109667309,-0.0963109732,-0.0679718554,-0.4494886696,-0.5540347099,-0.5624110699,0.5329164267,0.3045313954,-0.2381300330,-0.2142691314,-0.3197704554,0.7288099527,-0.4243773520,0.4807568192,-0.2400266677
28564116573560,-0.0963079929,-0.0701303482,-0.4512847364,-0.5402868986,-0.5729559064,0.5351892710,0.3055880666,-0.2394629121,-0.2144766748,-0.3200199008,0.7270061970,-0.4210517406,0.4852046371,-0.2423921227
28564124354768,-0.0980273485,-0.0746105313,-0.4531176984,-0.5348224640,-0.5817279220,0.5327802300,0.3028248549,-0.2406203151,-0.2142601311,-0.3192858100,0.7246449590,-0.4173471332,0.4896123111,-0.2469633073
28564130340414,-0.0983290672,-0.0777249634,-0.4550962150,-0.5334112048,-0.5855438113,0.5318129659,0.2996430099,-0.2416304350,-0.2137277424,-0.3183673620,0.7219515443,-0.4141200483,0.4936029315,-0.2522829771
28564137292386,-0.0985749960,-0.0801486969,-0.4558331668,-0.5387254357,-0.5838844776,0.5303584933,0.2959286273,-0.2433891892,-0.2143963575,-0.3178015947,0.7190876007,-0.4110361934,0.4974516928,-0.2578840554
28564144343170,-0.0984507203,-0.0815383792,-0.4547958374,-0.5509904623,-0.5756776333,0.5280157924,0.2936056554,-0.2442001104,-0.2139346898,-0.3167597055,0.7155879736,-0.4091244638,0.5004220009,-0.2648188174
28564151281283,-0.0975729823,-0.0821121931,-0.4531641603,-0.5665618777,-0.5617377758,0.5266577601,0.2934110165,-0.2447271943,-0.2133234739,-0.3159598708,0.7116381526,-0.4078287184,0.5031815767,-0.2721306980
28564158268996,-0.0965524316,-0.0813146830,-0.4509984255,-0.5826313496,-0.5441058874,0.5261216760,0.2961172462,-0.2450626493,-0.2129398584,-0.3153731227,0.7074720860,-0.4069385827,0.5055696964,-0.2797920108
28564165217398,-0.0962342620,-0.0804865062,-0.4488120079,-0.5968608260,-0.5270608068,0.5253192782,0.3000060916,-0.2463250756,-0.2139349282,-0.3144466877,0.7033695579,-0.4058685005,0.5078591704,-0.2874388993
28564172162002,-0.0953387022,-0.0787574351,-0.4469311237,-0.6072161198,-0.5104461908,0.5258848071,0.3068852127,-0.2452111244,-0.2122054100,-0.3146023750,0.6990649700,-0.4055872858,0.5096080899,-0.2951385081
28564179289107,-0.0945569277,-0.0772682726,-0.4451943338,-0.6153602004,-0.4958817959,0.5260814428,0.3141200542,-0.2458186746,-0.2129576206,-0.3141669035,0.6953176260,-0.4049710929,0.5111941695,-0.3020139039
28564186853049,-0.0942686796,-0.0756270289,-0.4439188838,-0.6189211011,-0.4863509834,0.5259020925,0.3222212791,-0.2453953624,-0.2125181556,-0.3142046332,0.6921284795,-0.4042344987,0.5126122236,-0.3078660071
28564193069820,-0.0941458941,-0.0748304427,-0.4436267614,-0.6187134385,-0.4809268117,0.5258848667,0.3306783140,-0.2448201180,-0.2116564214,-0.3146333098,0.6896530986,-0.4033437967,0.5141010880,-0.3120777309
28564199789099,-0.0937282443,-0.0737813711,-0.4431379139,-0.6165457368,-0.4788016379,0.5258727074,0.3377547860,-0.2448787093,-0.2117475271,-0.3147777319,0.6878638864,-0.4025137424,0.5152556896,-0.3151786029
28564206803842,-0.0941954851,-0.0736451149,-0.4439792633,-0.6102281809,-0.4826971591,0.5260713696,0.3433277905,-0.2441515326,-0.2106675506,-0.3152974248,0.6874563694,-0.4012798369,0.5165545940,-0.3155149519
28564213685643,-0.0942708254,-0.0735223293,-0.4445441961,-0.6036345959,-0.4877726734,0.5260816813,0.3477661312,-0.2435669899,-0.2093070149,-0.3159941435,0.6878502369,-0.3999671042,0.5179933310,-0.3139607310
28564220733788,-0.0949857235,-0.0747683942,-0.4469808042,-0.5945818424,-0.4971729815,0.5268745422,0.3488477767,-0.2432833910,-0.2084484398,-0.3167466521,0.6887507439,-0.3988429010,0.5189496279,-0.3118303418
28564227712261,-0.0955706239,-0.0753711760,-0.4492574930,-0.5864583254,-0.5062243938,0.5278244019,0.3481448591,-0.2427412271,-0.2072775662,-0.3172056675,0.6905550957,-0.3977519870,0.5201076269,-0.3072703183
28564234513100,-0.0958878398,-0.0760485232,-0.4515452087,-0.5798311830,-0.5139619708,0.5293958783,0.3455125093,-0.2423078418,-0.2062023878,-0.3176137805,0.6924788356,-0.3971926570,0.5209896564,-0.3021274209
28564241568636,-0.0958189964,-0.0763609707,-0.4534979165,-0.5745235085,-0.5202678442,0.5311036110,0.3423054814,-0.2418082356,-0.2050291896,-0.3184821606,0.6943780184,-0.3969677091,0.5214549899,-0.2972213328
28564249288780,-0.0960332751,-0.0761573315,-0.4546053410,-0.5719872713,-0.5237237811,0.5329018235,0.3384665251,-0.2416703105,-0.2044840753,-0.3182480335,0.6961764693,-0.3972278535,0.5218394399,-0.2919451594
28564255578172,-0.0959545970,-0.0762595832,-0.4555905461,-0.5712303519,-0.5251446366,0.5347754955,0.3345658183,-0.2414091825,-0.2040024698,-0.3184216022,0.6978676319,-0.3981694281,0.5216063261,-0.2869996130
28564262693078,-0.0958633423,-0.0762124360,-0.4565370381,-0.5709756613,-0.5257613659,0.5364795923,0.3312875926,-0.2413308620,-0.2037071586,-0.3182825446,0.6993269324,-0.3994418681,0.5209586024,-0.2828254402
28564269248584,-0.0958914757,-0.0755707324,-0.4560617208,-0.5728326440,-0.5249782801,0.5371334553,0.3282504082,-0.2409314513,-0.2029155195,-0.3184158206,0.7008666396,-0.4006064534,0.5201628804,-0.2788027823
28564276233506,-0.0958113074,-0.0752862990,-0.4557251632,-0.5746164918,-0.5242892504,0.5375074744,0.3256108761,-0.2407930493,-0.2029560506,-0.3183726668,0.7020261884,-0.4023558795,0.5185877085,-0.2762894332
28564283254380,-0.0956661701,-0.0746860206,-0.4550336003,-0.5755539536,-0.5244439244,0.5374016166,0.3238761425,-0.2407662272,-0.2030340433,-0.3181537986,0.7029732466,-0.4039117098,0.5168328881,-0.2748960257
28564290122192,-0.0954808593,-0.0741526484,-0.4545194209,-0.5753898025,-0.5258530974,0.5368821621,0.3227424622,-0.2406266928,-0.2031541765,-0.3181055188,0.7038400173,-0.4052494168,0.5148965716,-0.2743422985
28564296986843,-0.0953292847,-0.0740464330,-0.4545123875,-0.5745486617,-0.5279389620,0.5362975001,0.3218063712,-0.2402042150,-0.2033510506,-0.3180789948,0.7046856284,-0.4063358307,0.5130787492,-0.2739702463
28564304144668,-0.0948522091,-0.0730305016,-0.4539047778,-0.5723858476,-0.5314522386,0.5350324512,0.3219835162,-0.2400837541,-0.2037250698,-0.3180948496,0.7052174807,-0.4067606032,0.5114471316,-0.2750200629
28564311289495,-0.0948336124,-0.0729397237,-0.4536979198,-0.5701732039,-0.5349679589,0.5338777304,0.3220036626,-0.2398317456,-0.2040312886,-0.3182710409,0.7056542635,-0.4069375694,0.5099648833,-0.2763871551
28564317863921,-0.0947101712,-0.0729769766,-0.4535867572,-0.5678667426,-0.5385735631,0.5326309204,0.3221339881,-0.2392903566,-0.2044287622,-0.3183923364,0.7060545683,-0.4070798457,0.5086256266,-0.2776201963
28564324971485,-0.0942105055,-0.0725190639,-0.4535923004,-0.5658064485,-0.5421459675,0.5310662389,0.3223498166,-0.2391368747,-0.2049102783,-0.3186624646,0.7065765858,-0.4065834582,0.5075488091,-0.2789869308
28564331769645,-0.0942031145,-0.0724969804,-0.4533144534,-0.5638176203,-0.5455807447,0.5296138525,0.3224291205,-0.2387081981,-0.2050554454,-0.3186014295,0.7070851922,-0.4062553048,0.5065428615,-0.2800025940
28564338907982,-0.0939238071,-0.0727162361,-0.4534831941,-0.5623601079,-0.5490038991,0.5278603435,0.3220391572,-0.2381725907,-0.2054103911,-0.3187032342,0.7076326013,-0.4059864283,0.5055614710,-0.2807824016
28564346089658,-0.0937441587,-0.0727127194,-0.4532517791,-0.5612865090,-0.5529842973,0.5254408717,0.3210572898,-0.2379267216,-0.2055824101,-0.3189372420,0.7082546353,-0.4057993293,0.5048327446,-0.2807958722
28564352574372,-0.0938829184,-0.0732637048,-0.4530405700,-0.5601584315,-0.5572789311,0.5229511857,0.3196638525,-0.2374559045,-0.2056758404,-0.3189439774,0.7088596821,-0.4056169093,0.5040275455,-0.2809791267
28564359577597,-0.0936161876,-0.0739964545,-0.4530529976,-0.5592863560,-0.5629555583,0.5191643238,0.3174085021,-0.2369816899,-0.2059393823,-0.3192566037,0.7094481587,-0.4057360590,0.5033214688,-0.2805872262
28564366615390,-0.0933300853,-0.0745469332,-0.4526848197,-0.5584606528,-0.5698403120,0.5140858889,0.3148325086,-0.2367467284,-0.2061895430,-0.3192114234,0.7099637389,-0.4060582817,0.5027093887,-0.2799135149
