#timestamp [ns],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
59160508576556,-0.1272503883,-0.0465255976,-0.5478711128,-0.9597844481,-0.2439991236,-0.0894071534,-0.1062291861,-0.1664728075,-0.1558887959,-0.3953332901,0.8712393641,-0.4373305142,0.2189795226,0.0416161828
59160515565814,-0.1274450421,-0.0472695827,-0.5474485755,-0.9595701098,-0.2447798848,-0.0896392763,-0.1061737910,-0.1669839025,-0.1566809416,-0.3950802684,0.8715297580,-0.4368622005,0.2187536657,0.0416427068
59160522490110,-0.1280381382,-0.0478318930,-0.5471549034,-0.9593436122,-0.2455202490,-0.0898602381,-0.1063238978,-0.1676944196,-0.1573668718,-0.3946460485,0.8718912005,-0.4362680018,0.2184782773,0.0417530872
59160529368435,-0.1280902773,-0.0485816002,-0.5466048717,-0.9591078162,-0.2464325130,-0.0897104815,-0.1064675450,-0.1680117399,-0.1583782434,-0.3942224979,0.8725034595,-0.4352873862,0.2179900855,0.0417489670
59160536364423,-0.1283199340,-0.0494046211,-0.5459476113,-0.9588329792,-0.2474488318,-0.0894411430,-0.1068117544,-0.1685201675,-0.1594843864,-0.3937723041,0.8730940819,-0.4343913198,0.2173885554,0.0418694951
59160543189936,-0.1287932992,-0.0500780344,-0.5454940200,-0.9585360885,-0.2484932989,-0.0891953260,-0.1072558835,-0.1690563560,-0.1606465578,-0.3933205009,0.8737769723,-0.4334755838,0.2164531052,0.0419628322
59160550283066,-0.1285778582,-0.0508524179,-0.5446338058,-0.9581115842,-0.2499032170,-0.0889202133,-0.1079988927,-0.1695207655,-0.1615365744,-0.3926346898,0.8744980693,-0.4325014651,0.2154760957,0.0420218930
59160557417365,-0.1285597980,-0.0516388416,-0.5436932445,-0.9576745033,-0.2513648868,-0.0886661410,-0.1086908206,-0.1700868309,-0.1626846790,-0.3922483921,0.8751764297,-0.4316829443,0.2143432647,0.0421069674
59160564115697,-0.1288920045,-0.0522701740,-0.5430375934,-0.9572697878,-0.2528558969,-0.0881325677,-0.1092296094,-0.1705933809,-0.1639121771,-0.3918642998,0.8759402633,-0.4307726920,0.2130391300,0.0421655886
59160571035324,-0.1279890537,-0.0530149937,-0.5414195061,-0.9565653801,-0.2552404702,-0.0884090960,-0.1096303537,-0.1709287763,-0.1650855541,-0.3914897442,0.8767723441,-0.4297357500,0.2116969377,0.0422127694
59160577976529,-0.1281357259,-0.0536093712,-0.5405825973,-0.9559668303,-0.2575152218,-0.0880914107,-0.1097876504,-0.1715516299,-0.1660372019,-0.3907367587,0.8776724935,-0.4285469949,0.2103667408,0.0422411934
59160585026467,-0.1277020276,-0.0542346239,-0.5389583707,-0.9552192092,-0.2604914010,-0.0879413038,-0.1093929186,-0.1720385253,-0.1674900055,-0.3906807303,0.8787029982,-0.4270786643,0.2090755552,0.0420994163
59160591877272,-0.1272472143,-0.0550001860,-0.5378994346,-0.9545845389,-0.2631174326,-0.0877743736,-0.1087810248,-0.1722127199,-0.1687390804,-0.3899154067,0.8796888590,-0.4256173968,0.2079336941,0.0419638343
59160598904789,-0.1272931844,-0.0554357767,-0.5365522504,-0.9539586306,-0.2658931613,-0.0871843696,-0.1079937220,-0.1728357822,-0.1699079275,-0.3893579841,0.8809750080,-0.4235935211,0.2066758573,0.0416741930
59160605783936,-0.1271073818,-0.0560944080,-0.5353727937,-0.9534453154,-0.2682635486,-0.0865984932,-0.1071326658,-0.1731225848,-0.1713145971,-0.3884759545,0.8821529746,-0.4217158854,0.2055547982,0.0413425416
59160612882324,-0.1270664781,-0.0564352274,-0.5342658162,-0.9529482126,-0.2706554532,-0.0857046694,-0.1062547192,-0.1734926552,-0.1724820137,-0.3878601193,0.8836450577,-0.4193132222,0.2041678727,0.0407848433
59160620895386,-0.1265774518,-0.0570669174,-0.5322681665,-0.9526544809,-0.2724366486,-0.0845253989,-0.1052772254,-0.1738197356,-0.1738442183,-0.3871906996,0.8850714564,-0.4169969261,0.2028657794,0.0400958993
59160626325170,-0.1263034344,-0.0577518940,-0.5308616757,-0.9521945119,-0.2745298743,-0.0837193206,-0.1046428606,-0.1742284894,-0.1753526926,-0.3864063025,0.8867537975,-0.4144112170,0.2009517550,0.0393628478
59160633438158,-0.1255184859,-0.0584706068,-0.5290869474,-0.9517343640,-0.2765437365,-0.0828837007,-0.1041901782,-0.1743199676,-0.1767530441,-0.3851834536,0.8883877993,-0.4118887186,0.1990783513,0.0385048613
59160640395616,-0.1252454370,-0.0589886904,-0.5273192525,-0.9512835145,-0.2784526944,-0.0819092095,-0.1039936021,-0.1749407500,-0.1779283285,-0.3844208717,0.8900941610,-0.4093739688,0.1967874169,0.0376846977
59160647374312,-0.1247183532,-0.0596355200,-0.5253748298,-0.9507622719,-0.2806490660,-0.0808190554,-0.1037089527,-0.1754147261,-0.1793301105,-0.3836720586,0.8917837739,-0.4069578052,0.1942859590,0.0368781723
59160654358558,-0.1243446171,-0.0602551699,-0.5237883925,-0.9502360225,-0.2828081548,-0.0798246861,-0.1034365445,-0.1758018434,-0.1807050705,-0.3823487163,0.8933871984,-0.4046744406,0.1918224990,0.0360839926
59160661453128,-0.1238298044,-0.0607000589,-0.5217920542,-0.9496508837,-0.2852667570,-0.0785320625,-0.1030480564,-0.1762936413,-0.1817941666,-0.3816411495,0.8950335383,-0.4023340940,0.1891757399,0.0354241170
59160668415584,-0.1234424561,-0.0613473654,-0.5200865269,-0.9491078258,-0.2875806093,-0.0772237852,-0.1026071832,-0.1766913384,-0.1832110882,-0.3802899122,0.8966796994,-0.3999432325,0.1865677685,0.0346904621
59160675195179,-0.1228250265,-0.0619407892,-0.5179800987,-0.9485391378,-0.2899373472,-0.0761030018,-0.1020694450,-0.1773464084,-0.1843419075,-0.3796166182,0.8983676434,-0.3973785043,0.1840300709,0.0340427496
59160683163800,-0.1225310564,-0.0623368025,-0.5158194304,-0.9479093552,-0.2925185561,-0.0746696442,-0.1016129777,-0.1776888371,-0.1860123873,-0.3795834780,0.9001208544,-0.3945425749,0.1817195117,0.0331163406
59160688882297,-0.1218120232,-0.0628772974,-0.5139316916,-0.9472575784,-0.2950781286,-0.0735424906,-0.1011111811,-0.1780028641,-0.1871507168,-0.3781332374,0.9019382596,-0.3916240335,0.1791526526,0.0322853848
59160695900856,-0.1210326478,-0.0634071827,-0.5114731789,-0.9465302229,-0.2976623774,-0.0728995055,-0.1008132696,-0.1784448624,-0.1885578632,-0.3774349689,0.9036478996,-0.3888408542,0.1767413765,0.0313954949
59160702896132,-0.1204558462,-0.0638093948,-0.5090160370,-0.9457385540,-0.3004786968,-0.0721158087,-0.1004515290,-0.1789231151,-0.1897360086,-0.3759579659,0.9054534435,-0.3858955204,0.1740895808,0.0305214692
59160709850439,-0.1193342730,-0.0643702745,-0.5064718723,-0.9449134469,-0.3032720983,-0.0717161819,-0.1001071334,-0.1790827364,-0.1911087036,-0.3751890659,0.9071552157,-0.3830827773,0.1715674102,0.0296931136
59160716822646,-0.1183814853,-0.0649467707,-0.5038992763,-0.9440501928,-0.3061728179,-0.0712389201,-0.0997622535,-0.1794306487,-0.1926807165,-0.3748909831,0.9090523124,-0.3798996508,0.1687335074,0.0287960842
59160723877653,-0.1174736992,-0.0655018091,-0.5011813641,-0.9432407618,-0.3089858890,-0.0704703405,-0.0992903486,-0.1796968281,-0.1940776110,-0.3732607365,0.9108519554,-0.3768334985,0.1660118252,0.0280247275
59160730794540,-0.1164034605,-0.0660070181,-0.4986742735,-0.9424121380,-0.3118418157,-0.0696621239,-0.0987989530,-0.1799357533,-0.1951566935,-0.3716850281,0.9126812816,-0.3736454248,0.1632662714,0.0273168832
59160737706655,-0.1158612072,-0.0662034750,-0.4960133433,-0.9416964054,-0.3143714666,-0.0687131137,-0.0982706174,-0.1802432835,-0.1965128183,-0.3707269430,0.9145571589,-0.3703797758,0.1602918059,0.0266578477
59160744872005,-0.1149317026,-0.0666227341,-0.4931524396,-0.9410182834,-0.3168100417,-0.0675435960,-0.0977439508,-0.1805104613,-0.1979631186,-0.3695905805,0.9166294336,-0.3667610288,0.1568625569,0.0259046443
59160751598258,-0.1142580286,-0.0668288469,-0.4908318520,-0.9402664304,-0.3194386661,-0.0663999096,-0.0972062051,-0.1805368960,-0.1992930174,-0.3686481714,0.9185554385,-0.3633044362,0.1537310928,0.0251516756
59160758522253,-0.1133899689,-0.0672733784,-0.4880213737,-0.9395073056,-0.3221286833,-0.0651066899,-0.0965412930,-0.1809754968,-0.2004716396,-0.3675811887,0.9205648303,-0.3596888483,0.1503008753,0.0243750140
59160765543591,-0.1123487279,-0.0678702593,-0.4850884080,-0.9386979342,-0.3249247074,-0.0636883751,-0.0959892869,-0.1811097711,-0.2019110918,-0.3657780290,0.9225054979,-0.3561680615,0.1468772590,0.0235592257
59160772457217,-0.1116245165,-0.0681923628,-0.4826749563,-0.9378893375,-0.3276417255,-0.0623781532,-0.0955168456,-0.1812390983,-0.2029992342,-0.3640857935,0.9243139625,-0.3528342247,0.1436416954,0.0227793232
59160779361212,-0.1105276793,-0.0687670708,-0.4795803428,-0.9371229410,-0.3301817179,-0.0613393299,-0.0949642733,-0.1813880056,-0.2043796778,-0.3639847040,0.9260907769,-0.3495829701,0.1402406693,0.0219140928
59160786393611,-0.1091929376,-0.0694551468,-0.4760872126,-0.9362136722,-0.3330872953,-0.0602866262,-0.0944585204,-0.1814468205,-0.2058198452,-0.3622140884,0.9278287888,-0.3463668525,0.1368337572,0.0209855027
59160793301696,-0.1079732329,-0.0700358152,-0.4726861715,-0.9353359342,-0.3358431756,-0.0593391806,-0.0939942449,-0.1815284044,-0.2071447372,-0.3613607883,0.9294313788,-0.3433666527,0.1336185187,0.0200678371
59160800273783,-0.1071506068,-0.0703796148,-0.4700591564,-0.9344717860,-0.3384743035,-0.0585067272,-0.0936731324,-0.1815863699,-0.2082542181,-0.3603183031,0.9311969280,-0.3399317861,0.1302008629,0.0191429518
59160807412943,-0.1060282066,-0.0709427595,-0.4666751027,-0.9334268570,-0.3416796029,-0.0572833121,-0.0932100639,-0.1815889478,-0.2096201181,-0.3592948318,0.9329271913,-0.3364624977,0.1269291639,0.0181372371
59160814092894,-0.1049017459,-0.0715545416,-0.4632961750,-0.9322811961,-0.3451389670,-0.0561349206,-0.0926276967,-0.1815554053,-0.2110735178,-0.3574050069,0.9346268773,-0.3329629004,0.1237545460,0.0171222240
59160821085652,-0.1035789847,-0.0721325874,-0.4599559903,-0.9310920835,-0.3486914039,-0.0549919493,-0.0919662565,-0.1815759540,-0.2121343613,-0.3563372493,0.9363847971,-0.3293094933,0.1203412265,0.0160246976
59160828087049,-0.1028641015,-0.0726017952,-0.4570833445,-0.9299233556,-0.3521582186,-0.0539354309,-0.0912041366,-0.1815757900,-0.2135217190,-0.3543994427,0.9380674362,-0.3257237375,0.1170920655,0.0149305435
59160835019744,-0.1017179489,-0.0732043982,-0.4535818696,-0.9286947250,-0.3558117151,-0.0527744405,-0.0902169198,-0.1815765500,-0.2147426605,-0.3533934951,0.9395841956,-0.3224657476,0.1140473187,0.0138059715
59160841927321,-0.1006569564,-0.0738431215,-0.4501670003,-0.9276256561,-0.3590600491,-0.0512713529,-0.0892066881,-0.1818263233,-0.2156910896,-0.3523861766,0.9410381913,-0.3194167614,0.1107274815,0.0126288980
59160848900717,-0.0992393866,-0.0745868683,-0.4466374516,-0.9264496565,-0.3625982106,-0.0498677492,-0.0879025534,-0.1816874593,-0.2168411016,-0.3514350057,0.9424116015,-0.3164970577,0.1075142026,0.0114357825
59160855817584,-0.0984053016,-0.0751045942,-0.4432112575,-0.9252634645,-0.3661143482,-0.0484232605,-0.0866202340,-0.1816917062,-0.2181636095,-0.3495705724,0.9437655210,-0.3135436177,0.1043689176,0.0102089914
59160862821201,-0.0972616747,-0.0758683681,-0.4397217035,-0.9241626263,-0.3693597615,-0.0470441617,-0.0853437930,-0.1815813780,-0.2193838358,-0.3486356735,0.9450470209,-0.3107143342,0.1012980789,0.0090288715
59160870863593,-0.0960236639,-0.0764820576,-0.4366483092,-0.9230340719,-0.3726334274,-0.0457129516,-0.0840404108,-0.1812754124,-0.2205253839,-0.3476104140,0.9463884830,-0.3076599538,0.0981583223,0.0076917252
59160876413789,-0.0954182521,-0.0768785477,-0.4337434769,-0.9219549298,-0.3757205606,-0.0443761833,-0.0828494355,-0.1814632863,-0.2215378284,-0.3458182216,0.9476687312,-0.3047026396,0.0950729847,0.0064364183
59160883425046,-0.0943692774,-0.0774874687,-0.4303601980,-0.9209228754,-0.3786558807,-0.0430924185,-0.0816317275,-0.1813278645,-0.2226934433,-0.3447652459,0.9490448236,-0.3013454974,0.0920847133,0.0050362642
59160890386682,-0.0935704932,-0.0777084827,-0.4275017381,-0.9198200107,-0.3817528486,-0.0415851921,-0.0804158896,-0.1809466779,-0.2236684561,-0.3437699676,0.9504188299,-0.2978983521,0.0891498178,0.0036082817
59160897413901,-0.0925218388,-0.0782828331,-0.4242482781,-0.9187240005,-0.3847886026,-0.0399339646,-0.0793043748,-0.1810368896,-0.2246370316,-0.3418834209,0.9517951012,-0.2943885624,0.0861202627,0.0022114979
59160904363536,-0.0914620608,-0.0789548159,-0.4210776091,-0.9174490571,-0.3881811202,-0.0381432883,-0.0784081966,-0.1808392853,-0.2255597115,-0.3408487439,0.9531888366,-0.2906687856,0.0833201185,0.0007427129
59160911424186,-0.0907035619,-0.0792579651,-0.4183967710,-0.9160299897,-0.3918626010,-0.0364557393,-0.0774837360,-0.1804482490,-0.2264229059,-0.3398337960,0.9545870423,-0.2868432701,0.0805226415,-0.0007794372
59160918277740,-0.0894720107,-0.0800099373,-0.4146937728,-0.9143435359,-0.3959893286,-0.0349240899,-0.0771281198,-0.1804704815,-0.2270439863,-0.3387041688,0.9560166597,-0.2828822732,0.0774868652,-0.0023518060
59160925221605,-0.0887076780,-0.0804153681,-0.4113783836,-0.9125432968,-0.4003624618,-0.0331679769,-0.0766456872,-0.1803425997,-0.2281055450,-0.3369444013,0.9573228955,-0.2791985571,0.0746010542,-0.0039721159
59160932643860,-0.0875372738,-0.0810060501,-0.4092234969,-0.9110631943,-0.4038488865,-0.0317860954,-0.0765484199,-0.1801665872,-0.2285573483,-0.3360360265,0.9586043358,-0.2755202353,0.0716563016,-0.0056345668
59160939150179,-0.0869111046,-0.0812538862,-0.4060827494,-0.9093158841,-0.4079483151,-0.0300834216,-0.0762743875,-0.1800092757,-0.2292217016,-0.3351885080,0.9597767591,-0.2721005082,0.0688131228,-0.0073972531
59160946010015,-0.0860282332,-0.0816323757,-0.4025722146,-0.9075005054,-0.4121330380,-0.0280333012,-0.0761795491,-0.1798640639,-0.2301940918,-0.3335398436,0.9609310627,-0.2686740160,0.0659012720,-0.0090969866
59160953005602,-0.0851198286,-0.0820968151,-0.3991543055,-0.9057528377,-0.4161093831,-0.0260213297,-0.0760772526,-0.1794388145,-0.2305700779,-0.3334368467,0.9619534016,-0.2655827701,0.0631589815,-0.0110659227
59160959869136,-0.0845174566,-0.0823538303,-0.3965802193,-0.9041022658,-0.4198044240,-0.0243397821,-0.0759666041,-0.1792996377,-0.2312623262,-0.3319147825,0.9629560113,-0.2624808252,0.0604373589,-0.0129213165
59160966936785,-0.0836216062,-0.0828872919,-0.3930202723,-0.9023661613,-0.4235958755,-0.0225382876,-0.0761183575,-0.1789816469,-0.2318896055,-0.3310416341,0.9639010429,-0.2594738603,0.0578778163,-0.0147723658
59160973934262,-0.0825995281,-0.0835466385,-0.3895726800,-0.9007006288,-0.4271816313,-0.0211711470,-0.0761979520,-0.1786457896,-0.2325249910,-0.3301747441,0.9647933245,-0.2565780878,0.0554001667,-0.0165050346
59160980801877,-0.0821287483,-0.0840300322,-0.3868692517,-0.8990703225,-0.4306352437,-0.0198829174,-0.0763585046,-0.1787051409,-0.2333552837,-0.3284978271,0.9657309651,-0.2534953654,0.0526200309,-0.0183020215
59160987750394,-0.0810069591,-0.0847247839,-0.3835831881,-0.8974199295,-0.4340609014,-0.0188669786,-0.0766336396,-0.1783786565,-0.2342952490,-0.3269028664,0.9665998816,-0.2505715489,0.0500358678,-0.0198767874
59160995413480,-0.0801729560,-0.0853979588,-0.3803424239,-0.8958667517,-0.4372905791,-0.0178395491,-0.0766912922,-0.1781260371,-0.2345849276,-0.3266289234,0.9674364328,-0.2477386594,0.0474157967,-0.0210736468
59161001476934,-0.0795693025,-0.0859227180,-0.3777039647,-0.8942064047,-0.4407282472,-0.0166872703,-0.0766494796,-0.1778322011,-0.2352153063,-0.3256266117,0.9682747722,-0.2448572218,0.0446073338,-0.0223415643
59161008465161,-0.0788186267,-0.0866022110,-0.3745232224,-0.8926224113,-0.4440207779,-0.0153288869,-0.0763934776,-0.1780718565,-0.2360146046,-0.3238766789,0.9691146016,-0.2419340461,0.0415639058,-0.0236084722
59161015453167,-0.0779891089,-0.0873564482,-0.3713072538,-0.8910740614,-0.4472845197,-0.0139508322,-0.0756899267,-0.1779518872,-0.2366571426,-0.3228920698,0.9698961377,-0.2391652614,0.0386753902,-0.0246122405
59161022396884,-0.0776545703,-0.0879029036,-0.3686191440,-0.8895191550,-0.4505151808,-0.0125431046,-0.0750623047,-0.1782089174,-0.2373876572,-0.3212509155,0.9706541896,-0.2364112139,0.0358202048,-0.0256338809
59161029349490,-0.0766879395,-0.0887105465,-0.3654904366,-0.8881567121,-0.4533973038,-0.0113912625,-0.0740191191,-0.1779828668,-0.2380157709,-0.3203771114,0.9713880420,-0.2336816788,0.0329919830,-0.0266393069
59161036353297,-0.0757943839,-0.0896631479,-0.3622349501,-0.8867172599,-0.4564129114,-0.0104323896,-0.0728759468,-0.1778429598,-0.2387351990,-0.3194741607,0.9721062779,-0.2308933884,0.0304270014,-0.0277834125
59161043249473,-0.0749420673,-0.0905925035,-0.3590621352,-0.8853816986,-0.4591800570,-0.0096605867,-0.0718308613,-0.1776188761,-0.2394891977,-0.3186471462,0.9727981091,-0.2280958891,0.0281823073,-0.0290167909
59161050297381,-0.0744353756,-0.0910959244,-0.3564213514,-0.8840173483,-0.4619975388,-0.0088201771,-0.0706668720,-0.1776253134,-0.2402473688,-0.3171808124,0.9735256433,-0.2250944078,0.0258175042,-0.0302310437
59161057948599,-0.0735554844,-0.0922055244,-0.3530248404,-0.8826979399,-0.4647728503,-0.0081029963,-0.0690289065,-0.1773672253,-0.2410960197,-0.3162834048,0.9742658138,-0.2218974233,0.0237677563,-0.0316668935
59161064046652,-0.0729526654,-0.0929697752,-0.3503906131,-0.8814374208,-0.4673961401,-0.0072544524,-0.0675013810,-0.1772034466,-0.2418979406,-0.3153908849,0.9749734998,-0.2187453657,0.0216759462,-0.0332763903
59161070992137,-0.0720742866,-0.0939792395,-0.3476061821,-0.8802911043,-0.4697924256,-0.0063630035,-0.0658954009,-0.1768877357,-0.2426711321,-0.3145008683,0.9756524563,-0.2156391889,0.0194797516,-0.0349661000
59161077946375,-0.0717377290,-0.0948499441,-0.3447738290,-0.8791493773,-0.4721425176,-0.0052264850,-0.0644252077,-0.1771440208,-0.2436574697,-0.3129094839,0.9763241410,-0.2124766111,0.0170830693,-0.0367850959
59161084943641,-0.0712688714,-0.0957393646,-0.3422218561,-0.8780855536,-0.4743017256,-0.0042524948,-0.0631324574,-0.1770873815,-0.2445095778,-0.3119887710,0.9769144058,-0.2095808536,0.0147932349,-0.0386695862
59161091886119,-0.0706617236,-0.0969382524,-0.3395130634,-0.8770286441,-0.4764089882,-0.0030500896,-0.0620157085,-0.1770083904,-0.2452915907,-0.3110562563,0.9774413109,-0.2068895102,0.0124447895,-0.0406257063
59161098869515,-0.0702528208,-0.0979512930,-0.3369225860,-0.8758527637,-0.4786630869,-0.0015256606,-0.0613297224,-0.1770360321,-0.2459635735,-0.3100355864,0.9779337645,-0.2042798400,0.0098252092,-0.0426459648
59161105758950,-0.0699183866,-0.0990310907,-0.3346052170,-0.8747749329,-0.4806923866,0.0002352259,-0.0608570017,-0.1772723794,-0.2471649647,-0.3084650040,0.9783975482,-0.2017378360,0.0072382749,-0.0445844643
59161112693467,-0.0695174485,-0.1003314257,-0.3321239948,-0.8734421134,-0.4831690788,0.0024302627,-0.0603374913,-0.1772281677,-0.2479990721,-0.3075510263,0.9787861705,-0.1994703114,0.0049304143,-0.0465279929
59161120728439,-0.0692814887,-0.1014270782,-0.3298104405,-0.8718876839,-0.4859733880,0.0051283762,-0.0601282753,-0.1773030460,-0.2487180233,-0.3065177798,0.9791628718,-0.1971887946,0.0023602997,-0.0484887473
59161126458898,-0.0690513402,-0.1025922298,-0.3278767467,-0.8703399897,-0.4887418747,0.0077548288,-0.0598297603,-0.1775491983,-0.2499440908,-0.3050207496,0.9794959426,-0.1950771958,0.0000359662,-0.0503248051
59161133494405,-0.0687287301,-0.1040165424,-0.3254399300,-0.8687766790,-0.4914904535,0.0109509071,-0.0595340542,-0.1774811000,-0.2504502535,-0.3046669960,0.9797861576,-0.1931086779,-0.0022329569,-0.0521846488
59161140399840,-0.0682155788,-0.1054892540,-0.3227570653,-0.8671118617,-0.4943277240,0.0144364974,-0.0595719665,-0.1778112352,-0.2514735460,-0.3031771183,0.9800547361,-0.1912278384,-0.0045059673,-0.0538915284
59161147456799,-0.0682024136,-0.1067249775,-0.3203140497,-0.8656427860,-0.4967583418,0.0178925227,-0.0597798415,-0.1780148447,-0.2522562742,-0.3023318052,0.9802398086,-0.1897267848,-0.0066529717,-0.0555814765
59161154336674,-0.0680482462,-0.1079384089,-0.3185290098,-0.8642082810,-0.4991140068,0.0212141927,-0.0598278604,-0.1781348586,-0.2530589104,-0.3015066385,0.9803673029,-0.1884801388,-0.0086605223,-0.0572742634
59161161363352,-0.0676990002,-0.1094769239,-0.3158516288,-0.8627604246,-0.5014252663,0.0250778385,-0.0599029325,-0.1787044853,-0.2540611029,-0.3000944257,0.9804969430,-0.1872089058,-0.0106740054,-0.0588609837
59161168286578,-0.0677209869,-0.1104080677,-0.3142267466,-0.8614653945,-0.5034134388,0.0288874917,-0.0601492114,-0.1787810773,-0.2547552586,-0.2993733287,0.9805513024,-0.1863334924,-0.0124069089,-0.0603738055
59161175237564,-0.0672887862,-0.1120444536,-0.3109804988,-0.8605031371,-0.5047876835,0.0328253396,-0.0603851490,-0.1789909303,-0.2555601597,-0.2985318303,0.9805884361,-0.1855063140,-0.0140627222,-0.0619357042
59161182475405,-0.0671213567,-0.1132968664,-0.3091769814,-0.8593444228,-0.5064390302,0.0367094427,-0.0608205348,-0.1796100438,-0.2565474510,-0.2971509099,0.9806435704,-0.1845744401,-0.0157388113,-0.0634251013
59161189056476,-0.0669588745,-0.1145139933,-0.3069439530,-0.8582090735,-0.5079991817,0.0408309810,-0.0612124540,-0.1797361672,-0.2573158741,-0.2963173985,0.9807024598,-0.1836255938,-0.0171644446,-0.0648821667
59161195987271,-0.0666286349,-0.1160638332,-0.3045974970,-0.8569123149,-0.5097853541,0.0451096781,-0.0615256988,-0.1800325513,-0.2581558228,-0.2953427434,0.9807716012,-0.1825473756,-0.0186814759,-0.0664424747
59161202978749,-0.0664363503,-0.1174005270,-0.3029738069,-0.8555094600,-0.5116867423,0.0493716821,-0.0619898923,-0.1807420850,-0.2591621876,-0.2939051390,0.9808341861,-0.1814771891,-0.0202298071,-0.0679796413
59161209905385,-0.0662218928,-0.1187304258,-0.3007111549,-0.8538846970,-0.5139555931,0.0535081215,-0.0621892139,-0.1809406281,-0.2598700523,-0.2930654287,0.9808728099,-0.1805148721,-0.0216385443,-0.0695320219
59161216934893,-0.0659179986,-0.1202816963,-0.2983726859,-0.8521695733,-0.5163726807,0.0575087108,-0.0621212572,-0.1810512245,-0.2604612112,-0.2925650477,0.9808506966,-0.1796367466,-0.0232782047,-0.0715589970
59161223873629,-0.0657279491,-0.1214755774,-0.2967978716,-0.8503561020,-0.5189376473,0.0614209026,-0.0618512854,-0.1815710068,-0.2615752220,-0.2912816405,0.9808128476,-0.1788812578,-0.0248071067,-0.0734326914
59161230806364,-0.0651869699,-0.1230378151,-0.2943227887,-0.8483645916,-0.5218046308,0.0652879626,-0.0611148290,-0.1821104288,-0.2625041008,-0.2899485230,0.9807565212,-0.1781197935,-0.0263605993,-0.0754661709
59161237776942,-0.0650192201,-0.1244832277,-0.2919945717,-0.8463095427,-0.5247449875,0.0691184700,-0.0602123588,-0.1821688712,-0.2629576921,-0.2895616889,0.9806066751,-0.1775506586,-0.0278991852,-0.0781536028
59161245479389,-0.0646292269,-0.1261844635,-0.2896435261,-0.8444454074,-0.5274047256,0.0724810362,-0.0591840334,-0.1826279461,-0.2641298771,-0.2882903814,0.9804675579,-0.1769793481,-0.0293159150,-0.0806364566
59161251540672,-0.0639554858,-0.1278558969,-0.2873524427,-0.8425150514,-0.5301537514,0.0758021176,-0.0579608977,-0.1830576658,-0.2651278973,-0.2870113850,0.9803113341,-0.1763345748,-0.0307293776,-0.0833758563
59161258469069,-0.0639055818,-0.1287626028,-0.2858272195,-0.8406174779,-0.5327743888,0.0793242902,-0.0567573830,-0.1831359118,-0.2657902241,-0.2863149047,0.9801605940,-0.1755945534,-0.0317105018,-0.0862921029
59161265486316,-0.0634551570,-0.1302877665,-0.2835209966,-0.8389773369,-0.5350161791,0.0825268254,-0.0553542189,-0.1831880212,-0.2664183378,-0.2855182290,0.9800645113,-0.1744449139,-0.0328151695,-0.0892509893
59161272443492,-0.0632507503,-0.1315619946,-0.2811955810,-0.8372763991,-0.5372387171,0.0862686560,-0.0538572334,-0.1832601130,-0.2669185400,-0.2846630812,0.9800024629,-0.1730752736,-0.0339587666,-0.0921250582
59161279423849,-0.0625845566,-0.1328535080,-0.2793866396,-0.8359579444,-0.5388682485,0.0895267725,-0.0527295284,-0.1835093796,-0.2677966356,-0.2833974957,0.9799316525,-0.1716381460,-0.0351574197,-0.0950702727
59161286450936,-0.0624707974,-0.1334822178,-0.2779372931,-0.8343071938,-0.5409191847,0.0931084380,-0.0516599603,-0.1835151315,-0.2682626247,-0.2824258804,0.9799497724,-0.1695837379,-0.0368229002,-0.0978977978
59161293210321,-0.0611278415,-0.1360704899,-0.2748475671,-0.8323717713,-0.5434027910,0.0964322016,-0.0507093593,-0.1834897399,-0.2685604095,-0.2815994620,0.9800065756,-0.1674069613,-0.0385794342,-0.1003677249
59161300386490,-0.0603917278,-0.1368780136,-0.2734097242,-0.8307812810,-0.5452522039,0.0997795016,-0.0504646376,-0.1836480498,-0.2692966461,-0.2803043127,0.9800372720,-0.1651088148,-0.0403909758,-0.1031242162
59161307887785,-0.0596585236,-0.1381530762,-0.2711390853,-0.8292885423,-0.5469034314,0.1031556726,-0.0503593832,-0.1831161976,-0.2689433098,-0.2800612450,0.9799987674,-0.1630860716,-0.0426595919,-0.1057620198
59161314136521,-0.0591941215,-0.1389790773,-0.2689365745,-0.8278279305,-0.5484110117,0.1068452224,-0.0503032357,-0.1831708252,-0.2695810795,-0.2789357901,0.9799326062,-0.1612122655,-0.0448355526,-0.1083165184
59161321137308,-0.0586613305,-0.1394572258,-0.2675493360,-0.8264904022,-0.5496984124,0.1104441509,-0.0504725873,-0.1827255934,-0.2695964575,-0.2783626318,0.9798241854,-0.1593915075,-0.0471898802,-0.1109597459
59161328036414,-0.0580777153,-0.1398807764,-0.2654623985,-0.8250918388,-0.5511114001,0.1139219403,-0.0502143763,-0.1826091707,-0.2699061632,-0.2772863507,0.9797458053,-0.1572551727,-0.0495470054,-0.1136405841
59161335062391,-0.0576757938,-0.1398293972,-0.2640442848,-0.8236052394,-0.5525967479,0.1175598353,-0.0499092415,-0.1820966154,-0.2696357965,-0.2769643664,0.9796906710,-0.1550443321,-0.0519822948,-0.1160397083
