#timestamp [ns],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
27999555222768,-0.0062977672,-0.0207880959,-0.4053351879,0.0254091527,0.0257380567,-0.7550156713,0.6547084451,0.0210785270,-0.2785989940,-0.2654972076,0.8399884701,-0.5259944201,-0.0932634026,0.0951378793
27999562071086,-0.0060811639,-0.0233600736,-0.4054026604,0.0245401002,0.0262961779,-0.7548239231,0.6549406052,0.0211991668,-0.2784752846,-0.2657631636,0.8398404717,-0.5262354612,-0.0932623670,0.0951125473
27999569085869,-0.0062581897,-0.0212564766,-0.4060270786,0.0245846920,0.0261599924,-0.7547396421,0.6550415754,0.0211606026,-0.2781268656,-0.2660629749,0.8398566842,-0.5262278318,-0.0933180228,0.0949569568
27999576474426,-0.0055995584,-0.0246396288,-0.4055607319,0.0248037875,0.0266515557,-0.7549372911,0.6547855735,0.0211492181,-0.2779996991,-0.2662792206,0.8397948146,-0.5263617039,-0.0933643058,0.0947167352
27999582927309,-0.0057019591,-0.0228577480,-0.4061162472,0.0248993915,0.0265710652,-0.7548308969,0.6549079418,0.0212634206,-0.2779172659,-0.2664968967,0.8397430182,-0.5264703035,-0.0933439657,0.0945918784
27999589925771,-0.0060398579,-0.0206601322,-0.4066426754,0.0249742102,0.0263998192,-0.7548698187,0.6548671126,0.0211254358,-0.2775637805,-0.2667642832,0.8398551941,-0.5263330936,-0.0933445320,0.0943587571
27999597002214,-0.0058081746,-0.0216922462,-0.4064846039,0.0249892119,0.0263412353,-0.7551309466,0.6545678377,0.0212487578,-0.2772476971,-0.2670694590,0.8399175406,-0.5262579322,-0.0933752730,0.0941923186
27999603935275,-0.0055261254,-0.0221115351,-0.4065709114,0.0250588637,0.0263074823,-0.7548987865,0.6548341513,0.0214163065,-0.2776353955,-0.2670363188,0.8397886753,-0.5264572501,-0.0932089984,0.0943923369
27999610877316,-0.0058462024,-0.0200050846,-0.4070421457,0.0248167701,0.0262861941,-0.7551078796,0.6546031237,0.0212801695,-0.2772466540,-0.2673273087,0.8399344683,-0.5262620449,-0.0932162628,0.0941763222
27999617831927,-0.0051253438,-0.0233821645,-0.4064624310,0.0251100380,0.0268410947,-0.7551045418,0.6545733809,0.0213713646,-0.2769131362,-0.2676750422,0.8400506973,-0.5260978341,-0.0932657495,0.0940077752
27999624826299,-0.0052198768,-0.0214938521,-0.4069763422,0.0249324497,0.0268288869,-0.7552536130,0.6544085741,0.0215492249,-0.2772866786,-0.2676141262,0.8399194479,-0.5262746215,-0.0930469483,0.0944068804
27999631704748,-0.0052525997,-0.0221264511,-0.4068605900,0.0249133874,0.0272092223,-0.7555553317,0.6540452242,0.0214212537,-0.2771969736,-0.2677553892,0.8399487138,-0.5262092352,-0.0929996967,0.0945579782
27999638715731,-0.0051102638,-0.0222168714,-0.4070435762,0.0250321925,0.0274861325,-0.7555706501,0.6540113091,0.0215488076,-0.2772393525,-0.2679160833,0.8399022222,-0.5262591243,-0.0928943083,0.0947960094
27999645596860,-0.0054340363,-0.0199635550,-0.4074627161,0.0251199063,0.0276131015,-0.7556721568,0.6538854241,0.0210391879,-0.2809257507,-0.2648079395,0.8428478241,-0.5212936401,-0.0942742079,0.0947254822
27999652998569,-0.0054892302,-0.0209086835,-0.4071474075,0.0253739636,0.0276968963,-0.7561869621,0.6532766819,0.0206967592,-0.2812105715,-0.2645254135,0.8433054686,-0.5205446482,-0.0943235233,0.0947223753
27999659368740,-0.0052405000,-0.0219393000,-0.4069284201,0.0256489199,0.0281482190,-0.7563866377,0.6530153155,0.0206960440,-0.2812654078,-0.2645403147,0.8432449102,-0.5206335187,-0.0942574516,0.0948376209
27999666290930,-0.0054363012,-0.0199625716,-0.4073063135,0.0258991625,0.0283994321,-0.7566327453,0.6527093649,0.0207028985,-0.2813047767,-0.2645508051,0.8431848884,-0.5207254887,-0.0941360071,0.0949883312
27999673487316,-0.0055798292,-0.0205072388,-0.4070231915,0.0263129063,0.0285034496,-0.7570216060,0.6522373557,0.0204848647,-0.2813575268,-0.2644805908,0.8433170915,-0.5205847621,-0.0935893878,0.0951253921
27999680227282,-0.0053294897,-0.0215423554,-0.4067958593,0.0268812291,0.0286825225,-0.7572710514,0.6519166827,0.0204835534,-0.2813693881,-0.2644915581,0.8432103395,-0.5207847357,-0.0932274461,0.0953321010
27999687300866,-0.0055846572,-0.0195908770,-0.4071151018,0.0273501743,0.0287199430,-0.7575511336,0.6515699625,0.0204093456,-0.2813416123,-0.2644405365,0.8432796001,-0.5206923485,-0.0930010825,0.0954457819
27999694114264,-0.0057055950,-0.0208973140,-0.4066803455,0.0277863126,0.0286490284,-0.7579913139,0.6510425210,0.0201389194,-0.2812905610,-0.2643940449,0.8431586623,-0.5209131837,-0.0927197561,0.0955822766
27999701213247,-0.0056625009,-0.0215863362,-0.4064580202,0.0284590013,0.0290271249,-0.7585342526,0.6503639817,0.0199899077,-0.2810725570,-0.2646609545,0.8432394862,-0.5208201408,-0.0924076214,0.0956790820
27999708222930,-0.0061067939,-0.0193333626,-0.4067404270,0.0288910381,0.0290739536,-0.7592403889,0.6495183706,0.0197442174,-0.2808362246,-0.2648001909,0.8434399366,-0.5205423236,-0.0921863243,0.0956373811
27999715102929,-0.0061966777,-0.0197148919,-0.4065773487,0.0290730074,0.0292897504,-0.7603304982,0.6482240558,0.0194959044,-0.2804839611,-0.2650647163,0.8435729742,-0.5203946829,-0.0919586867,0.0954864025
27999721918528,-0.0060569048,-0.0197806358,-0.4065322876,0.0293518398,0.0298367627,-0.7612816095,0.6470692754,0.0193825364,-0.2800746262,-0.2654207945,0.8437402248,-0.5201724768,-0.0917956531,0.0953761265
27999728992431,-0.0065145493,-0.0171000212,-0.4069077969,0.0294465851,0.0300664324,-0.7624247670,0.6457068920,0.0191318393,-0.2795465291,-0.2657694817,0.8441260457,-0.5196039081,-0.0915227607,0.0953239873
27999736578901,-0.0066574216,-0.0168977156,-0.4068917036,0.0295624845,0.0303616822,-0.7633877993,0.6445489526,0.0188695788,-0.2788690925,-0.2662676573,0.8445110917,-0.5190623999,-0.0911746174,0.0951966718
27999742727111,-0.0063642263,-0.0173956603,-0.4065532684,0.0303753670,0.0307210926,-0.7638149858,0.6439876556,0.0187279582,-0.2780635059,-0.2668416500,0.8449311852,-0.5184524059,-0.0908917114,0.0950638279
27999749727852,-0.0070300102,-0.0141556859,-0.4067789316,0.0309515875,0.0308968127,-0.7649186850,0.6426405311,0.0182508230,-0.2770386934,-0.2674255371,0.8456864357,-0.5173217654,-0.0904546902,0.0949245989
27999756636543,-0.0071183443,-0.0136554241,-0.4065300226,0.0314858705,0.0310412515,-0.7662668824,0.6409994364,0.0180896521,-0.2759964764,-0.2681518793,0.8462738395,-0.5164439082,-0.0900215432,0.0948803499
27999763997190,-0.0071192384,-0.0133786127,-0.4060367346,0.0324948169,0.0311659202,-0.7676083446,0.6393358707,0.0178402662,-0.2747350931,-0.2689810991,0.8469822407,-0.5153765082,-0.0895047411,0.0948528498
27999770548114,-0.0077967048,-0.0094358101,-0.4061642885,0.0332665853,0.0311857108,-0.7691606283,0.6374266744,0.0172808170,-0.2731608450,-0.2698947191,0.8481187820,-0.5136375427,-0.0889505595,0.0946514383
27999777530196,-0.0080511570,-0.0078672245,-0.4059433937,0.0339487791,0.0315262452,-0.7707532048,0.6354471445,0.0168971419,-0.2714610398,-0.2710125446,0.8491768241,-0.5119719505,-0.0886963904,0.0944272503
27999784376655,-0.0080130100,-0.0053656697,-0.4058301449,0.0350918956,0.0321059898,-0.7721833587,0.6336170435,0.0165479779,-0.2694826722,-0.2722773552,0.8503134251,-0.5102542043,-0.0878705233,0.0942685157
27999791445479,-0.0087898970,-0.0003468096,-0.4058424234,0.0360101312,0.0320431963,-0.7741837502,0.6311228871,0.0158326030,-0.2671668231,-0.2735705376,0.8518462777,-0.5078995228,-0.0869614407,0.0939886123
27999798430249,-0.0086095333,-0.0008242279,-0.4048311710,0.0370873921,0.0314387679,-0.7763835192,0.6283826828,0.0154959559,-0.2647555172,-0.2751241922,0.8532823324,-0.5056914091,-0.0859603435,0.0937889069
27999805367250,-0.0090931654,0.0044098943,-0.4048486948,0.0380374081,0.0313344672,-0.7786270976,0.6255487800,0.0151227713,-0.2620778382,-0.2767188549,0.8548636436,-0.5032511353,-0.0848385245,0.0935357586
27999812294311,-0.0098707080,0.0102690756,-0.4046477079,0.0390156657,0.0312714018,-0.7809963226,0.6225307584,0.0143586397,-0.2591240704,-0.2782746553,0.8567921519,-0.5002115965,-0.0837714672,0.0931548476
27999819237881,-0.0100119710,0.0132473558,-0.4041022062,0.0399013795,0.0307356361,-0.7831475139,0.6197928190,0.0141443014,-0.2562468648,-0.2799786329,0.8582982421,-0.4979178607,-0.0823660940,0.0928322226
27999827781569,-0.0099743009,0.0159030557,-0.4031230211,0.0414664410,0.0305215809,-0.7849010825,0.6174781322,0.0135505199,-0.2531589866,-0.2816686630,0.8604049683,-0.4945413470,-0.0813825503,0.0922448933
27999832857279,-0.0105278492,0.0221837312,-0.4027463198,0.0424679816,0.0302574709,-0.7873564959,0.6142888069,0.0130069256,-0.2497057170,-0.2834055424,0.8626043200,-0.4909759164,-0.0803169534,0.0916825682
27999839873352,-0.0103306770,0.0225153565,-0.4016081095,0.0430587530,0.0294280928,-0.7899762988,0.6109152436,0.0128729343,-0.2463275492,-0.2851580381,0.8646808863,-0.4876642525,-0.0789518207,0.0909796804
27999846701970,-0.0105633140,0.0290893614,-0.4011321068,0.0442920029,0.0289366636,-0.7925157547,0.6075522900,0.0125071406,-0.2426757067,-0.2870858908,0.8670998812,-0.4836454690,-0.0780325532,0.0901985839
27999853870625,-0.0110020638,0.0324809402,-0.3999568224,0.0453609526,0.0284110419,-0.7953611016,0.6037681103,0.0117768645,-0.2387276590,-0.2886384726,0.8695452809,-0.4795089960,-0.0771519169,0.0894977301
27999861293333,-0.0108023882,0.0364942104,-0.3991993666,0.0467431284,0.0280627124,-0.7979131937,0.6003016233,0.0115802884,-0.2350237370,-0.2904473543,0.8719301224,-0.4754761755,-0.0762757137,0.0885560066
27999867585663,-0.0108680129,0.0432814658,-0.3984827995,0.0479254052,0.0276644062,-0.8005329967,0.5967283845,0.0113272667,-0.2309400737,-0.2923061848,0.8744107485,-0.4711887538,-0.0756492764,0.0875453502
27999874619046,-0.0115267634,0.0505230427,-0.3974312544,0.0488914475,0.0276427884,-0.8032897115,0.5929343700,0.0105501413,-0.2266102135,-0.2939498425,0.8769124150,-0.4667358100,-0.0752740875,0.0866957381
27999882101025,-0.0109720230,0.0502960980,-0.3960250616,0.0493072793,0.0265731942,-0.8058479428,0.5894673467,0.0104803443,-0.2229416072,-0.2952392101,0.8791411519,-0.4628060758,-0.0745371506,0.0858232602
27999889775468,-0.0117916465,0.0573795736,-0.3946440220,0.0499427095,0.0267389733,-0.8085361719,0.5857132673,0.0096754432,-0.2186274827,-0.2968165874,0.8815948367,-0.4582865238,-0.0742015988,0.0851950273
27999895541730,-0.0116780996,0.0610149205,-0.3932924271,0.0500455834,0.0264459848,-0.8114091754,0.5817312598,0.0095774531,-0.2146081924,-0.2981578112,0.8839805722,-0.4538576901,-0.0741253123,0.0842440873
27999902494421,-0.0113521814,0.0643070042,-0.3920341730,0.0507406071,0.0264495071,-0.8139355779,0.5781304240,0.0096085668,-0.2106361687,-0.2997022867,0.8863311410,-0.4494336843,-0.0738313943,0.0835192055
27999909444492,-0.0119043589,0.0710910559,-0.3906453848,0.0511361733,0.0265171751,-0.8165248632,0.5744293332,0.0092025399,-0.2062932849,-0.3011463881,0.8886358142,-0.4449315667,-0.0738432854,0.0831234679
27999916403183,-0.0120927095,0.0752042234,-0.3892762661,0.0515360683,0.0267152637,-0.8191824555,0.5705878139,0.0089411139,-0.2023535967,-0.3023200035,0.8908702731,-0.4405232668,-0.0737457350,0.0827705041
27999923397925,-0.0116420388,0.0780342817,-0.3879650831,0.0525404364,0.0269137714,-0.8217428327,0.5667926669,0.0090604424,-0.1986661255,-0.3035804033,0.8929916620,-0.4363033175,-0.0736266375,0.0823681876
27999930331515,-0.0125716329,0.0847432613,-0.3862143755,0.0526431389,0.0274704713,-0.8243759274,0.5629195571,0.0083765984,-0.1943525374,-0.3046073914,0.8950291872,-0.4320574403,-0.0737666562,0.0825080574
27999937337268,-0.0125949979,0.0885769725,-0.3850111961,0.0528186113,0.0277468450,-0.8266615868,0.5595274568,0.0084565282,-0.1909762621,-0.3055176735,0.8969214559,-0.4281361401,-0.0736426786,0.0825111642
27999944245038,-0.0125333667,0.0917392671,-0.3837720156,0.0530945249,0.0277352296,-0.8285891414,0.5566433668,0.0085203052,-0.1879650354,-0.3063447475,0.8985549212,-0.4246922135,-0.0735403821,0.0826282427
27999951902439,-0.0135152936,0.0975020230,-0.3821821213,0.0529966205,0.0279770121,-0.8307465315,0.5534157753,0.0078439116,-0.1844438314,-0.3071231842,0.9001941085,-0.4211426675,-0.0737666190,0.0827533975
27999957930016,-0.0135082006,0.1004639566,-0.3809286356,0.0531063154,0.0281091221,-0.8328980207,0.5501549840,0.0077394843,-0.1810764074,-0.3079909086,0.9017547369,-0.4177916348,-0.0738024488,0.0827155933
27999964943888,-0.0132957697,0.1031996310,-0.3796720505,0.0533905812,0.0281001851,-0.8347874880,0.5472566485,0.0078075528,-0.1790081263,-0.3082789183,0.9032551050,-0.4145919085,-0.0737593547,0.0824825764
27999972004711,-0.0138651133,0.1060262024,-0.3782774210,0.0532061644,0.0280460585,-0.8366115689,0.5444846749,0.0071126819,-0.1758245230,-0.3088096380,0.9045978785,-0.4116536975,-0.0740212128,0.0822487473
27999978944331,-0.0141165257,0.1106481552,-0.3770304918,0.0533801802,0.0278914236,-0.8381924629,0.5420388579,0.0069262981,-0.1731521487,-0.3094831705,0.9057974815,-0.4090646207,-0.0740204751,0.0819639713
27999986046215,-0.0141204000,0.1116658747,-0.3757665157,0.0539066456,0.0277056918,-0.8398302794,0.5394548774,0.0065440536,-0.1709486842,-0.3097108603,0.9069688916,-0.4065245390,-0.0740442723,0.0816250592
27999992718772,-0.0145532489,0.1161780953,-0.3744688034,0.0541151389,0.0276980437,-0.8412152529,0.5372722149,0.0062579513,-0.1691017151,-0.3098386526,0.9080350399,-0.4042010009,-0.0738928318,0.0814485177
27999999774114,-0.0142723918,0.1159953475,-0.3736149073,0.0545954183,0.0280381199,-0.8421277404,0.5357743502,0.0061373711,-0.1669498682,-0.3103567362,0.9089896083,-0.4021189511,-0.0737575591,0.0812289938
28000006779196,-0.0146377683,0.1200631857,-0.3724150658,0.0546888672,0.0281480290,-0.8433340192,0.5338581800,0.0058950782,-0.1647177339,-0.3107992411,0.9099223614,-0.4000622034,-0.0736870393,0.0810052305
28000014397007,-0.0150332451,0.1240496635,-0.3711901903,0.0547151417,0.0283108670,-0.8444585800,0.5320662260,0.0058311224,-0.1640043259,-0.3105330467,0.9106907845,-0.3983558118,-0.0731516406,0.0812644660
28000020486805,-0.0147101283,0.1220096946,-0.3705047369,0.0545921698,0.0281261448,-0.8456701636,0.5301610231,0.0058465600,-0.1622472405,-0.3109616041,0.9115175009,-0.3965087533,-0.0730777383,0.0810949951
28000027596238,-0.0150927901,0.1254923940,-0.3695280552,0.0543869622,0.0282691251,-0.8466587067,0.5285943747,0.0056270957,-0.1611633301,-0.3108791113,0.9122517705,-0.3947843015,-0.0734351426,0.0809281021
28000034444948,-0.0153413415,0.1251000762,-0.3689368963,0.0528285205,0.0284432936,-0.8477755785,0.5269503593,0.0055860281,-0.1600986123,-0.3108767271,0.9128912687,-0.3933399916,-0.0736349076,0.0805668235
28000041473840,-0.0152288079,0.1256874204,-0.3683612347,0.0526124798,0.0289076846,-0.8486046791,0.5256105661,0.0056535006,-0.1588774323,-0.3111869097,0.9133824110,-0.3921744227,-0.0739142895,0.0804263726
28000048404070,-0.0154384375,0.1285815239,-0.3675515652,0.0523689538,0.0289959013,-0.8494536877,0.5242567062,0.0056591630,-0.1586117148,-0.3108201027,0.9137912989,-0.3911867142,-0.0743011311,0.0802362412
28000055328182,-0.0152175426,0.1265847683,-0.3671022654,0.0523249097,0.0289420374,-0.8501877189,0.5230730176,0.0057041049,-0.1576186419,-0.3110001087,0.9140894413,-0.3904540837,-0.0747434720,0.0799976662
28000062247101,-0.0153297186,0.1288721859,-0.3665077686,0.0520157330,0.0292520728,-0.8508427143,0.5220204592,0.0058315992,-0.1573284864,-0.3109792471,0.9143023491,-0.3898811042,-0.0752235353,0.0799084008
28000069283184,-0.0154818296,0.1314235330,-0.3657808304,0.0516196527,0.0294385795,-0.8514764905,0.5210148692,0.0058968663,-0.1568776369,-0.3107043505,0.9144970775,-0.3893895447,-0.0756104067,0.0797120854
28000076406598,-0.0149306059,0.1268370450,-0.3655409813,0.0513445251,0.0298708770,-0.8521113992,0.5199785233,0.0060697198,-0.1563556790,-0.3108931780,0.9145666361,-0.3891198337,-0.0760649443,0.0797986090
28000083086344,-0.0150417089,0.1287113726,-0.3650445938,0.0509168133,0.0299891662,-0.8525688052,0.5192635655,0.0062566996,-0.1559137106,-0.3110538721,0.9145889282,-0.3889428079,-0.0765195861,0.0799714476
28000090201688,-0.0151820779,0.1308975220,-0.3645905256,0.0504318289,0.0298866723,-0.8528801203,0.5188053846,0.0063810945,-0.1551444530,-0.3112217188,0.9145590067,-0.3888794184,-0.0770882368,0.0800763369
28000097142578,-0.0150794387,0.1295250654,-0.3643796444,0.0497307479,0.0300542284,-0.8534186482,0.5179771185,0.0064921975,-0.1555359960,-0.3109240532,0.9145484567,-0.3887254596,-0.0776852220,0.0803657398
28000103951878,-0.0149748325,0.1288088262,-0.3642036915,0.0490734652,0.0304166600,-0.8536207676,0.5176855326,0.0066733956,-0.1558542252,-0.3106595278,0.9144949913,-0.3886642754,-0.0782781169,0.0806947649
28000111010050,-0.0148598552,0.1278988719,-0.3640762568,0.0482612848,0.0304707550,-0.8538872004,0.5173190832,0.0068461895,-0.1552787423,-0.3107249737,0.9143768549,-0.3887732625,-0.0788451508,0.0809555724
28000117797819,-0.0147050619,0.1270238757,-0.3639279604,0.0476853624,0.0309128445,-0.8539892435,0.5171778798,0.0070912242,-0.1563138366,-0.3100131750,0.9142780304,-0.3888416588,-0.0791616961,0.0814332366
28000124867821,-0.0148791075,0.1289640069,-0.3635560274,0.0471280552,0.0310966186,-0.8541960120,0.5168763995,0.0072708130,-0.1558596492,-0.3101260662,0.9141079783,-0.3890794218,-0.0796379074,0.0817417651
28000131757391,-0.0151148438,0.1308815479,-0.3631936312,0.0466588289,0.0312660597,-0.8544586301,0.5164744854,0.0074374676,-0.1559880376,-0.3098872900,0.9139641523,-0.3892701268,-0.0799513906,0.0821346194
28000138671172,-0.0148114562,0.1268995404,-0.3631671667,0.0470696278,0.0305630378,-0.8545069098,0.5163994431,0.0076279640,-0.1561524272,-0.3097662926,0.9138517380,-0.3894371986,-0.0802302882,0.0823223218
28000145653783,-0.0150243640,0.1289470196,-0.3628654480,0.0467069261,0.0307331849,-0.8547855616,0.5159609318,0.0077912807,-0.1555743217,-0.3099561930,0.9137485027,-0.3895947039,-0.0804505050,0.0825072005
28000152589474,-0.0149931908,0.1281786561,-0.3628417253,0.0461310297,0.0308058709,-0.8552041054,0.5153144598,0.0078189969,-0.1561303735,-0.3094146252,0.9137912989,-0.3894069791,-0.0809326991,0.0824476108
28000159571425,-0.0148904324,0.1277013123,-0.3627319336,0.0459264517,0.0308528934,-0.8554388285,0.5149401426,0.0079005361,-0.1556303501,-0.3095486164,0.9137536883,-0.3894105852,-0.0810590908,0.0827230662
28000167137876,-0.0150904059,0.1298601031,-0.3623994589,0.0454176255,0.0310505237,-0.8557661176,0.5144292712,0.0079935789,-0.1553920507,-0.3094465733,0.9137924314,-0.3892681599,-0.0811631680,0.0828626379
28000173378835,-0.0153159499,0.1321749687,-0.3620123863,0.0449428894,0.0312567353,-0.8560841680,0.5139289498,0.0080502033,-0.1546364427,-0.3096196651,0.9137929082,-0.3891995549,-0.0812562034,0.0830889717
28000180388187,-0.0151706934,0.1288642883,-0.3623865843,0.0443068556,0.0323157758,-0.8562884927,0.5135783553,0.0081841350,-0.1545802355,-0.3094774485,0.9138365388,-0.3889950812,-0.0811448023,0.0836736411
28000187309167,-0.0154907107,0.1311978996,-0.3620650768,0.0441357382,0.0325056203,-0.8563563228,0.5134679675,0.0081917644,-0.1536796093,-0.3097412586,0.9138855934,-0.3888104558,-0.0812165141,0.0839248151
28000194232599,-0.0156103969,0.1301314235,-0.3621205091,0.0436949991,0.0327398330,-0.8564953208,0.5132589340,0.0081395507,-0.1528880596,-0.3099765778,0.9139902592,-0.3884713948,-0.0813800991,0.0841968730
28000201209689,-0.0156273842,0.1298044324,-0.3620110750,0.0436930023,0.0330173299,-0.8565310836,0.5131816864,0.0080901980,-0.1528745294,-0.3098452091,0.9141144753,-0.3880814612,-0.0815047249,0.0845251456
28000208180451,-0.0159881711,0.1323112547,-0.3617137671,0.0437388159,0.0333237983,-0.8564193249,0.5133444667,0.0080311894,-0.1520048380,-0.3101561069,0.9141959548,-0.3878171146,-0.0815881193,0.0847769752
28000215219393,-0.0162786841,0.1318595111,-0.3616836071,0.0433552265,0.0336392894,-0.8563451171,0.5134801865,0.0079419613,-0.1511670947,-0.3104481697,0.9142528772,-0.3876155913,-0.0816300958,0.0850427598
28000222080623,-0.0164316297,0.1314026713,-0.3616198301,0.0432312004,0.0340707414,-0.8563224673,0.5134997368,0.0077291727,-0.1513867974,-0.3101201057,0.9143813848,-0.3871698976,-0.0821510628,0.0851907432
28000229405220,-0.0166874528,0.1338387430,-0.3613984585,0.0433432572,0.0341402106,-0.8563404083,0.5134559274,0.0077148080,-0.1505531073,-0.3104104996,0.9144504070,-0.3870075047,-0.0820206329,0.0853134543
28000236106556,-0.0168074965,0.1331826150,-0.3613966703,0.0432544835,0.0342325419,-0.8564753532,0.5132321119,0.0076294541,-0.1498408318,-0.3106572628,0.9144973159,-0.3868660927,-0.0819584876,0.0855116993
28000242844585,-0.0166984797,0.1323401928,-0.3614002466,0.0436229259,0.0340981670,-0.8566403389,0.5129345059,0.0075306892,-0.1511752605,-0.3098350763,0.9147155881,-0.3862766922,-0.0825104639,0.0853100568
28000249627152,-0.0167976618,0.1347085834,-0.3612114191,0.0436407216,0.0338511579,-0.8566455841,0.5129404664,0.0075151920,-0.1504839063,-0.3100498915,0.9147809148,-0.3862014115,-0.0824103057,0.0850469097
28000256836378,-0.0168224573,0.1341395974,-0.3613013029,0.0436990559,0.0338444337,-0.8566039801,0.5130053759,0.0074443817,-0.1499254704,-0.3102431297,0.9148245454,-0.3861392140,-0.0822442472,0.0850206465
28000263564025,-0.0166510344,0.1328051984,-0.3614040613,0.0440754555,0.0339927711,-0.8562826514,0.5134997368,0.0072545409,-0.1514742970,-0.3090195656,0.9152936339,-0.3850324452,-0.0827321112,0.0845167637
28000270619348,-0.0168269277,0.1351031363,-0.3612871170,0.0442649610,0.0337863453,-0.8559876084,0.5139886141,0.0072065592,-0.1508771777,-0.3092353344,0.9153187275,-0.3850639164,-0.0825368538,0.0842923298
28000277719771,-0.0166189671,0.1318597794,-0.3616378307,0.0445895307,0.0334032327,-0.8553712964,0.5150107145,0.0073076487,-0.1511303186,-0.3091695309,0.9152410030,-0.3853414655,-0.0820782781,0.0843145326
28000284408827,-0.0168061256,0.1337131858,-0.3614461422,0.0448182672,0.0333820097,-0.8550167084,0.5155805945,0.0074369907,-0.1514233351,-0.3091483116,0.9151921868,-0.3855405748,-0.0816823542,0.0843186229
28000291731385,-0.0167366862,0.1334552765,-0.3615510464,0.0451031588,0.0332053155,-0.8546139002,0.5162346959,0.0074246526,-0.1509338617,-0.3092764616,0.9152207971,-0.3855598867,-0.0813957304,0.0841968283
28000298368411,-0.0164225101,0.1324222386,-0.3616508245,0.0455730408,0.0331694782,-0.8541954160,0.5168877840,0.0075117946,-0.1514203548,-0.3092460632,0.9151033163,-0.3858900964,-0.0811385736,0.0842101946
28000305301742,-0.0165119767,0.1342336237,-0.3615639210,0.0457141325,0.0330808237,-0.8538719416,0.5174152255,0.0075632334,-0.1517109871,-0.3092768192,0.9149676561,-0.3862756193,-0.0808905959,0.0841551274
28000312234282,-0.0166018605,0.1361421645,-0.3614488840,0.0456967056,0.0329500325,-0.8536369801,0.5178127885,0.0076098442,-0.1515365839,-0.3094208241,0.9149485826,-0.3863932788,-0.0807194114,0.0839867964
28000320433333,-0.0162828565,0.1322199106,-0.3622657061,0.0452135839,0.0329016224,-0.8535363078,0.5180242658,0.0076436400,-0.1513558030,-0.3095008135,0.9149045944,-0.3865562379,-0.0806349963,0.0837963074
28000325989272,-0.0164110065,0.1339606345,-0.3623033762,0.0451649837,0.0326159559,-0.8533691764,0.5183218122,0.0079178214,-0.1523446441,-0.3092049360,0.9146935940,-0.3871070445,-0.0803995728,0.0837842748
28000333022354,-0.0165620446,0.1357206404,-0.3623255491,0.0451592915,0.0323599018,-0.8531609774,0.5186808705,0.0079463720,-0.1522123218,-0.3093594313,0.9146032333,-0.3873820603,-0.0803753361,0.0835225061
28000339928825,-0.0162082314,0.1315459907,-0.3631225824,0.0447669588,0.0320808962,-0.8531065583,0.5188217759,0.0079824328,-0.1520389915,-0.3094664812,0.9144607186,-0.3877508044,-0.0804788917,0.0832712501
28000346966117,-0.0162918568,0.1331855655,-0.3632029295,0.0447662063,0.0319342837,-0.8528890014,0.5191883445,0.0080449581,-0.1519092321,-0.3096442223,0.9143037796,-0.3881644011,-0.0805784762,0.0829704404
28000354027790,-0.0164325833,0.1348134279,-0.3632148504,0.0447843708,0.0319245048,-0.8526669741,0.5195519328,0.0081217885,-0.1518163681,-0.3097859621,0.9141241908,-0.3886158466,-0.0806521252,0.0827641562
28000360904749,-0.0159788132,0.1292212307,-0.3638011217,0.0445809215,0.0317296721,-0.8526703715,0.5195758343,0.0080295205,-0.1532982588,-0.3086270094,0.9143235087,-0.3879924119,-0.0813746452,0.0827805847
28000367851370,-0.0161511302,0.1306849718,-0.3638194799,0.0443815701,0.0319339335,-0.8524245024,0.5199836493,0.0082845092,-0.1538619995,-0.3085985184,0.9139322042,-0.3888997436,-0.0811751857,0.0830397010
28000374835322,-0.0161678195,0.1294114888,-0.3640168905,0.0436090678,0.0317495577,-0.8522958159,0.5202710629,0.0084233880,-0.1538764834,-0.3086729050,0.9137150645,-0.3894014359,-0.0812717751,0.0829825029
28000381827793,-0.0160971880,0.1288130581,-0.3641817570,0.0433556624,0.0317624658,-0.8518889546,0.5209575295,0.0086554885,-0.1549656391,-0.3084497452,0.9132381678,-0.3904094100,-0.0810861215,0.0836755261
28000388733094,-0.0162534118,0.1302632391,-0.3642092943,0.0429012813,0.0316802859,-0.8516625762,0.5213699937,0.0087316036,-0.1549926400,-0.3085427284,0.9129877090,-0.3909511566,-0.0812883601,0.0836833268
28000395624684,-0.0160933137,0.1294845343,-0.3645371199,0.0425073765,0.0314914472,-0.8514552116,0.5217524171,0.0089273453,-0.1550434828,-0.3085564375,0.9127109051,-0.3914934397,-0.0815280601,0.0839344561
28000402623975,-0.0155811310,0.1278167963,-0.3647788763,0.0426972806,0.0315137058,-0.8511286974,0.5222679973,0.0090593100,-0.1555938125,-0.3084483147,0.9123898745,-0.3921347558,-0.0817012265,0.0842620358
28000409427114,-0.0156622529,0.1293051243,-0.3648096323,0.0424962714,0.0314624570,-0.8509389758,0.5225965381,0.0091672540,-0.1560587883,-0.3084267378,0.9120627046,-0.3928031921,-0.0818796307,0.0845165998
